,timestamp,value
305815,2025-06-13 00:00:08,49.3
203685,2025-06-13 00:00:20,34.1
36640,2025-06-13 00:00:31,85.3
865758,2025-06-13 00:00:36,58.3
823842,2025-06-13 00:00:39,51.8
948080,2025-06-13 00:00:39,50.4
448579,2025-06-13 00:00:43,47.3
387258,2025-06-13 00:00:43,18.5
728315,2025-06-13 00:00:45,12.4
892511,2025-06-13 00:00:46,98.1
896361,2025-06-13 00:00:48,14.4
462905,2025-06-13 00:00:48,33.3
957596,2025-06-13 00:00:56,93.7
664837,2025-06-13 00:01:04,77.5
471798,2025-06-13 00:01:07,71.0
875686,2025-06-13 00:01:08,50.6
349524,2025-06-13 00:01:17,67.0
3730,2025-06-13 00:01:18,77.9
543938,2025-06-13 00:01:18,32.5
698685,2025-06-13 00:01:20,62.3
986286,2025-06-13 00:01:20,12.8
508772,2025-06-13 00:01:21,53.9
276880,2025-06-13 00:01:23,98.8
245324,2025-06-13 00:01:23,92.3
851967,2025-06-13 00:01:26,51.3
475987,2025-06-13 00:01:30,22.8
957329,2025-06-13 00:01:30,34.7
717266,2025-06-13 00:01:32,0.1
759580,2025-06-13 00:01:36,5.6
824084,2025-06-13 00:01:38,43.6
693612,2025-06-13 00:01:40,85.2
388513,2025-06-13 00:01:43,17.1
896873,2025-06-13 00:01:45,26.2
352318,2025-06-13 00:01:48,92.8
967521,2025-06-13 00:01:52,36.0
938045,2025-06-13 00:01:57,8.6
441813,2025-06-13 00:01:58,26.5
893623,2025-06-13 00:01:58,27.4
813076,2025-06-13 00:01:59,81.0
334057,2025-06-13 00:02:00,17.1
816613,2025-06-13 00:02:06,8.1
41017,2025-06-13 00:02:08,30.8
601204,2025-06-13 00:02:09,43.3
756703,2025-06-13 00:02:14,94.3
856491,2025-06-13 00:02:16,8.4
209265,2025-06-13 00:02:19,23.0
121426,2025-06-13 00:02:21,13.6
348335,2025-06-13 00:02:23,52.9
955572,2025-06-13 00:02:30,78.0
614023,2025-06-13 00:02:32,9.2
39907,2025-06-13 00:02:35,11.4
784496,2025-06-13 00:02:36,46.3
923241,2025-06-13 00:02:40,23.2
851790,2025-06-13 00:02:40,74.1
388544,2025-06-13 00:02:41,80.1
982022,2025-06-13 00:02:42,28.7
880049,2025-06-13 00:02:52,7.1
266715,2025-06-13 00:02:52,37.3
133317,2025-06-13 00:02:57,35.3
153777,2025-06-13 00:02:58,44.1
27408,2025-06-13 00:03:02,92.6
382584,2025-06-13 00:03:02,11.3
292372,2025-06-13 00:03:09,80.8
1832,2025-06-13 00:03:16,78.9
455184,2025-06-13 00:03:17,92.6
815730,2025-06-13 00:03:26,66.4
17486,2025-06-13 00:03:26,0.9
519691,2025-06-13 00:03:30,41.5
735933,2025-06-13 00:03:32,2.8
102818,2025-06-13 00:03:40,41.2
239495,2025-06-13 00:03:45,94.7
398877,2025-06-13 00:03:49,95.1
82896,2025-06-13 00:03:51,82.2
218434,2025-06-13 00:03:54,62.7
172832,2025-06-13 00:03:54,72.8
799855,2025-06-13 00:03:56,40.6
608965,2025-06-13 00:04:01,15.9
754373,2025-06-13 00:04:06,80.9
761416,2025-06-13 00:04:06,23.3
181227,2025-06-13 00:04:06,3.7
709240,2025-06-13 00:04:11,82.0
755071,2025-06-13 00:04:12,37.6
800037,2025-06-13 00:04:19,40.0
30519,2025-06-13 00:04:20,60.4
