,timestamp,value
105198,2025-06-07 00:00:01,28.4
869239,2025-06-07 00:00:06,41.2
168228,2025-06-07 00:00:12,28.9
330836,2025-06-07 00:00:15,13.4
234203,2025-06-07 00:00:22,83.2
825400,2025-06-07 00:00:23,5.0
712973,2025-06-07 00:00:25,61.1
840103,2025-06-07 00:00:26,43.8
724812,2025-06-07 00:00:27,91.6
105539,2025-06-07 00:00:30,69.1
707258,2025-06-07 00:00:35,35.7
89805,2025-06-07 00:00:36,88.2
424234,2025-06-07 00:00:38,4.7
196663,2025-06-07 00:00:39,24.2
594730,2025-06-07 00:00:44,63.8
192988,2025-06-07 00:00:44,85.4
762600,2025-06-07 00:00:51,7.7
575910,2025-06-07 00:00:51,78.1
47604,2025-06-07 00:00:52,68.9
26587,2025-06-07 00:00:53,21.9
741782,2025-06-07 00:01:05,46.6
70012,2025-06-07 00:01:10,56.6
73330,2025-06-07 00:01:12,5.8
670236,2025-06-07 00:01:12,54.5
879095,2025-06-07 00:01:13,47.7
99383,2025-06-07 00:01:16,74.3
266813,2025-06-07 00:01:17,30.3
68411,2025-06-07 00:01:18,4.7
246350,2025-06-07 00:01:18,93.0
489084,2025-06-07 00:01:19,11.5
262472,2025-06-07 00:01:19,22.3
458636,2025-06-07 00:01:20,80.4
943322,2025-06-07 00:01:22,20.3
683044,2025-06-07 00:01:22,59.8
538294,2025-06-07 00:01:23,23.7
238081,2025-06-07 00:01:27,93.4
350726,2025-06-07 00:01:30,12.6
639013,2025-06-07 00:01:32,65.7
891250,2025-06-07 00:01:42,93.8
642342,2025-06-07 00:01:45,17.2
972361,2025-06-07 00:01:48,52.1
579392,2025-06-07 00:01:53,67.0
5245,2025-06-07 00:01:58,82.3
423919,2025-06-07 00:02:01,12.5
903675,2025-06-07 00:02:01,90.5
244468,2025-06-07 00:02:02,49.3
923615,2025-06-07 00:02:03,9.1
183242,2025-06-07 00:02:05,14.0
74194,2025-06-07 00:02:07,25.1
347274,2025-06-07 00:02:07,83.0
824742,2025-06-07 00:02:10,48.3
493400,2025-06-07 00:02:14,18.8
124430,2025-06-07 00:02:15,78.0
128405,2025-06-07 00:02:16,68.0
791533,2025-06-07 00:02:17,72.4
931071,2025-06-07 00:02:19,27.9
940715,2025-06-07 00:02:22,88.8
786384,2025-06-07 00:02:24,38.1
898111,2025-06-07 00:02:28,54.5
408498,2025-06-07 00:02:32,57.3
388998,2025-06-07 00:02:34,3.6
670749,2025-06-07 00:02:35,54.1
892911,2025-06-07 00:02:37,4.9
487306,2025-06-07 00:02:40,86.0
672928,2025-06-07 00:02:41,68.2
758140,2025-06-07 00:02:50,63.1
435576,2025-06-07 00:02:50,68.0
699571,2025-06-07 00:02:51,96.9
916696,2025-06-07 00:02:51,10.0
323429,2025-06-07 00:02:54,53.9
995930,2025-06-07 00:02:58,39.6
