,timestamp,value
769029,2025-06-27 00:00:09,57.0
782045,2025-06-27 00:00:09,32.5
541522,2025-06-27 00:00:17,91.1
371139,2025-06-27 00:00:18,80.7
789619,2025-06-27 00:00:19,92.5
921258,2025-06-27 00:00:21,63.7
807084,2025-06-27 00:00:21,8.7
957871,2025-06-27 00:00:26,66.5
999884,2025-06-27 00:00:31,72.7
465128,2025-06-27 00:00:34,3.6
136910,2025-06-27 00:00:35,48.0
530690,2025-06-27 00:00:35,49.3
484257,2025-06-27 00:00:35,8.8
915922,2025-06-27 00:00:36,81.6
245036,2025-06-27 00:00:37,19.0
741120,2025-06-27 00:00:39,46.2
669623,2025-06-27 00:00:40,38.0
207160,2025-06-27 00:00:42,77.5
665833,2025-06-27 00:00:43,52.3
162609,2025-06-27 00:00:49,1.2
178951,2025-06-27 00:00:50,84.8
248327,2025-06-27 00:00:51,70.2
712749,2025-06-27 00:00:52,94.9
182761,2025-06-27 00:00:56,4.5
414694,2025-06-27 00:00:58,21.3
3578,2025-06-27 00:00:58,30.8
946541,2025-06-27 00:00:59,58.6
345011,2025-06-27 00:01:00,80.1
634340,2025-06-27 00:01:04,79.8
981644,2025-06-27 00:01:07,98.7
943966,2025-06-27 00:01:19,44.0
740138,2025-06-27 00:01:25,57.1
744952,2025-06-27 00:01:26,64.4
299360,2025-06-27 00:01:36,79.6
247950,2025-06-27 00:01:37,22.8
913902,2025-06-27 00:01:39,84.1
128319,2025-06-27 00:01:41,2.0
15840,2025-06-27 00:01:43,20.3
727734,2025-06-27 00:01:49,1.2
981030,2025-06-27 00:01:49,34.8
900824,2025-06-27 00:01:50,69.9
564157,2025-06-27 00:01:53,63.3
682530,2025-06-27 00:01:56,69.3
985053,2025-06-27 00:01:57,77.2
982606,2025-06-27 00:02:05,42.8
857020,2025-06-27 00:02:07,51.4
801018,2025-06-27 00:02:10,12.9
979679,2025-06-27 00:02:10,60.1
76325,2025-06-27 00:02:12,96.0
856565,2025-06-27 00:02:15,15.2
23702,2025-06-27 00:02:15,83.1
990569,2025-06-27 00:02:25,81.5
549963,2025-06-27 00:02:26,88.8
649711,2025-06-27 00:02:30,88.2
968219,2025-06-27 00:02:31,10.1
745151,2025-06-27 00:02:36,2.6
192572,2025-06-27 00:02:36,48.9
410046,2025-06-27 00:02:37,8.0
409405,2025-06-27 00:02:38,97.7
232507,2025-06-27 00:02:39,46.7
678138,2025-06-27 00:02:40,23.6
108179,2025-06-27 00:02:43,62.0
318647,2025-06-27 00:02:45,87.3
7866,2025-06-27 00:02:47,59.5
448040,2025-06-27 00:02:47,64.1
89285,2025-06-27 00:02:47,93.9
389287,2025-06-27 00:02:54,39.3
993452,2025-06-27 00:02:54,84.2
462524,2025-06-27 00:02:56,34.7
159928,2025-06-27 00:02:58,38.3
313308,2025-06-27 00:03:02,60.2
235693,2025-06-27 00:03:02,90.9
611191,2025-06-27 00:03:06,19.6
468185,2025-06-27 00:03:10,46.9
128755,2025-06-27 00:03:13,85.6
384183,2025-06-27 00:03:17,39.8
173312,2025-06-27 00:03:17,62.1
799443,2025-06-27 00:03:19,29.4
73038,2025-06-27 00:03:20,84.6
126776,2025-06-27 00:03:22,61.5
313810,2025-06-27 00:03:23,25.4
562936,2025-06-27 00:03:31,54.8
818612,2025-06-27 00:03:39,86.1
573023,2025-06-27 00:03:46,1.3
408361,2025-06-27 00:03:48,0.6
279040,2025-06-27 00:03:49,0.7
259264,2025-06-27 00:03:52,41.7
119513,2025-06-27 00:04:05,15.3
58536,2025-06-27 00:04:13,54.9
255196,2025-06-27 00:04:21,46.6
764298,2025-06-27 00:04:23,82.6
35357,2025-06-27 00:04:29,11.5
274571,2025-06-27 00:04:31,98.6
98581,2025-06-27 00:04:35,34.9
903168,2025-06-27 00:04:36,68.5
502202,2025-06-27 00:04:43,12.9
107289,2025-06-27 00:04:46,46.3
944187,2025-06-27 00:04:48,98.4
111532,2025-06-27 00:04:53,30.9
18235,2025-06-27 00:04:57,4.0
929774,2025-06-27 00:04:57,74.1
241818,2025-06-27 00:04:59,68.2
933388,2025-06-27 00:04:59,63.5
96477,2025-06-27 00:05:04,92.4
912519,2025-06-27 00:05:06,78.0
771059,2025-06-27 00:05:10,46.5
364163,2025-06-27 00:05:11,22.3
332229,2025-06-27 00:05:16,22.4
292221,2025-06-27 00:05:20,40.5
915268,2025-06-27 00:05:26,72.9
155862,2025-06-27 00:05:31,85.4
357150,2025-06-27 00:05:33,52.3
579730,2025-06-27 00:05:35,81.6
68432,2025-06-27 00:05:38,6.5
878922,2025-06-27 00:05:39,48.7
614736,2025-06-27 00:05:40,18.5
863477,2025-06-27 00:05:43,99.0
13003,2025-06-27 00:05:43,93.9
180308,2025-06-27 00:05:51,55.4
218136,2025-06-27 00:05:53,10.9
815669,2025-06-27 00:05:54,78.4
957954,2025-06-27 00:05:56,68.9
285354,2025-06-27 00:05:57,22.5
76594,2025-06-27 00:06:07,27.6
529828,2025-06-27 00:06:09,32.8
848685,2025-06-27 00:06:11,69.4
832748,2025-06-27 00:06:12,52.5
170495,2025-06-27 00:06:12,91.4
593792,2025-06-27 00:06:13,65.3
815366,2025-06-27 00:06:18,43.9
224262,2025-06-27 00:06:19,87.0
561158,2025-06-27 00:06:22,54.7
71782,2025-06-27 00:06:24,93.9
627992,2025-06-27 00:06:32,72.3
675,2025-06-27 00:06:34,63.3
434903,2025-06-27 00:06:35,68.0
615831,2025-06-27 00:06:36,43.6
615859,2025-06-27 00:06:37,85.1
732369,2025-06-27 00:06:37,40.1
327581,2025-06-27 00:06:39,44.3
117399,2025-06-27 00:06:47,22.5
940495,2025-06-27 00:06:48,23.3
382563,2025-06-27 00:06:49,85.5
517310,2025-06-27 00:06:51,7.5
175126,2025-06-27 00:06:53,70.0
954929,2025-06-27 00:06:56,80.2
623187,2025-06-27 00:06:59,6.4
142588,2025-06-27 00:07:01,78.3
