,timestamp,value
457977,2025-06-14 00:00:03,0.9
516382,2025-06-14 00:00:05,22.2
623481,2025-06-14 00:00:07,49.7
688773,2025-06-14 00:00:07,90.0
292491,2025-06-14 00:00:16,29.7
99490,2025-06-14 00:00:17,56.5
707992,2025-06-14 00:00:20,68.1
388716,2025-06-14 00:00:20,44.6
61011,2025-06-14 00:00:23,62.4
941554,2025-06-14 00:00:24,71.4
166406,2025-06-14 00:00:25,53.7
407728,2025-06-14 00:00:26,45.2
97428,2025-06-14 00:00:33,80.4
511544,2025-06-14 00:00:33,52.3
531992,2025-06-14 00:00:46,18.3
203510,2025-06-14 00:00:51,56.1
18844,2025-06-14 00:00:58,83.6
850372,2025-06-14 00:01:02,13.2
102532,2025-06-14 00:01:07,40.5
814094,2025-06-14 00:01:11,2.2
972176,2025-06-14 00:01:13,80.9
112161,2025-06-14 00:01:13,65.8
361164,2025-06-14 00:01:18,71.8
790478,2025-06-14 00:01:26,63.1
433534,2025-06-14 00:01:28,48.8
645520,2025-06-14 00:01:29,54.5
514775,2025-06-14 00:01:30,55.6
905129,2025-06-14 00:01:32,92.2
437394,2025-06-14 00:01:34,71.2
819067,2025-06-14 00:01:35,87.8
657932,2025-06-14 00:01:44,30.6
827712,2025-06-14 00:01:48,14.3
935094,2025-06-14 00:01:54,20.6
826912,2025-06-14 00:01:57,45.1
386225,2025-06-14 00:01:57,2.9
50060,2025-06-14 00:01:57,37.8
877291,2025-06-14 00:01:58,4.1
895464,2025-06-14 00:02:02,70.4
338208,2025-06-14 00:02:03,93.2
295374,2025-06-14 00:02:10,98.6
672026,2025-06-14 00:02:10,5.6
281102,2025-06-14 00:02:10,2.2
558190,2025-06-14 00:02:10,34.5
536114,2025-06-14 00:02:11,24.3
368468,2025-06-14 00:02:17,19.6
247415,2025-06-14 00:02:17,16.6
992624,2025-06-14 00:02:20,91.8
404952,2025-06-14 00:02:23,0.8
174639,2025-06-14 00:02:25,50.6
641694,2025-06-14 00:02:28,54.7
973159,2025-06-14 00:02:29,78.3
155260,2025-06-14 00:02:33,5.4
136890,2025-06-14 00:02:33,62.2
741176,2025-06-14 00:02:40,90.1
133151,2025-06-14 00:02:43,13.1
81994,2025-06-14 00:02:55,6.6
136811,2025-06-14 00:02:55,70.9
643015,2025-06-14 00:02:57,76.9
608415,2025-06-14 00:02:57,33.2
601645,2025-06-14 00:03:01,66.3
347059,2025-06-14 00:03:02,40.9
457712,2025-06-14 00:03:07,9.1
496037,2025-06-14 00:03:08,16.8
287930,2025-06-14 00:03:08,9.7
945951,2025-06-14 00:03:09,75.0
449219,2025-06-14 00:03:20,95.0
281697,2025-06-14 00:03:24,14.2
839462,2025-06-14 00:03:30,64.6
646626,2025-06-14 00:03:30,22.6
395905,2025-06-14 00:03:30,97.9
922120,2025-06-14 00:03:31,41.5
116227,2025-06-14 00:03:31,53.6
369930,2025-06-14 00:03:34,83.7
