,timestamp,value
825094,2025-06-03 00:00:02,74.2
455046,2025-06-03 00:00:04,3.5
144383,2025-06-03 00:00:05,67.4
416897,2025-06-03 00:00:05,60.3
184155,2025-06-03 00:00:06,34.7
743986,2025-06-03 00:00:10,98.7
588265,2025-06-03 00:00:16,61.2
598657,2025-06-03 00:00:19,64.0
565109,2025-06-03 00:00:21,33.7
494049,2025-06-03 00:00:24,87.2
627037,2025-06-03 00:00:26,67.3
698203,2025-06-03 00:00:28,97.0
649288,2025-06-03 00:00:29,38.4
119842,2025-06-03 00:00:30,29.7
885472,2025-06-03 00:00:31,93.9
982621,2025-06-03 00:00:31,0.9
489500,2025-06-03 00:00:31,13.5
199504,2025-06-03 00:00:33,73.3
187340,2025-06-03 00:00:36,86.6
359664,2025-06-03 00:00:37,66.7
756218,2025-06-03 00:00:37,29.3
570133,2025-06-03 00:00:38,19.1
769348,2025-06-03 00:00:39,85.5
968400,2025-06-03 00:00:40,33.2
798782,2025-06-03 00:00:46,94.3
829465,2025-06-03 00:00:49,0.3
469531,2025-06-03 00:00:53,56.1
992065,2025-06-03 00:00:53,89.4
445279,2025-06-03 00:00:54,31.4
717572,2025-06-03 00:01:06,56.4
478746,2025-06-03 00:01:10,78.4
524916,2025-06-03 00:01:16,10.4
675021,2025-06-03 00:01:18,8.6
81404,2025-06-03 00:01:20,52.3
117585,2025-06-03 00:01:23,68.7
461057,2025-06-03 00:01:26,15.5
39917,2025-06-03 00:01:27,16.2
568534,2025-06-03 00:01:35,94.8
335151,2025-06-03 00:01:42,67.9
915429,2025-06-03 00:01:47,52.6
989077,2025-06-03 00:01:48,92.6
63293,2025-06-03 00:01:51,16.7
972512,2025-06-03 00:01:56,88.0
583033,2025-06-03 00:02:03,25.7
613491,2025-06-03 00:02:04,32.8
759015,2025-06-03 00:02:08,18.7
847379,2025-06-03 00:02:12,48.1
676116,2025-06-03 00:02:13,71.0
312497,2025-06-03 00:02:16,11.2
840978,2025-06-03 00:02:20,71.3
475121,2025-06-03 00:02:22,20.9
292727,2025-06-03 00:02:22,3.8
865554,2025-06-03 00:02:24,7.2
5615,2025-06-03 00:02:28,10.8
686629,2025-06-03 00:02:41,74.0
25181,2025-06-03 00:02:45,72.7
184876,2025-06-03 00:02:48,70.2
484444,2025-06-03 00:02:49,26.5
138302,2025-06-03 00:02:51,57.5
510163,2025-06-03 00:02:54,7.9
682143,2025-06-03 00:02:56,24.4
89808,2025-06-03 00:02:57,12.0
651060,2025-06-03 00:03:00,92.3
437449,2025-06-03 00:03:04,86.8
287243,2025-06-03 00:03:05,86.7
621299,2025-06-03 00:03:08,18.1
189922,2025-06-03 00:03:09,44.8
664066,2025-06-03 00:03:10,2.4
54694,2025-06-03 00:03:16,91.4
59569,2025-06-03 00:03:20,8.4
131099,2025-06-03 00:03:22,10.9
629432,2025-06-03 00:03:23,38.4
927981,2025-06-03 00:03:26,97.1
785189,2025-06-03 00:03:35,12.3
739540,2025-06-03 00:03:38,92.5
513845,2025-06-03 00:03:42,17.8
466420,2025-06-03 00:03:42,49.3
520873,2025-06-03 00:03:43,78.0
277507,2025-06-03 00:03:46,37.6
153316,2025-06-03 00:03:48,87.8
516577,2025-06-03 00:03:49,5.7
124729,2025-06-03 00:03:52,85.9
265211,2025-06-03 00:03:58,6.2
5831,2025-06-03 00:03:59,4.2
344395,2025-06-03 00:04:03,32.9
658748,2025-06-03 00:04:06,82.7
133995,2025-06-03 00:04:12,7.9
855482,2025-06-03 00:04:17,93.4
698439,2025-06-03 00:04:19,98.9
658110,2025-06-03 00:04:20,33.9
170081,2025-06-03 00:04:24,70.5
179805,2025-06-03 00:04:24,4.9
913446,2025-06-03 00:04:26,42.9
43805,2025-06-03 00:04:29,22.4
936174,2025-06-03 00:04:36,54.7
38734,2025-06-03 00:04:44,48.1
742271,2025-06-03 00:04:45,98.6
928228,2025-06-03 00:04:49,56.5
768363,2025-06-03 00:04:51,98.3
489705,2025-06-03 00:04:54,59.6
534735,2025-06-03 00:04:58,83.0
215948,2025-06-03 00:05:00,63.6
832307,2025-06-03 00:05:06,3.5
23278,2025-06-03 00:05:07,76.9
932962,2025-06-03 00:05:12,60.0
65347,2025-06-03 00:05:16,66.9
674938,2025-06-03 00:05:21,32.9
606088,2025-06-03 00:05:22,55.5
895807,2025-06-03 00:05:25,50.1
428246,2025-06-03 00:05:26,60.7
26987,2025-06-03 00:05:31,51.8
16835,2025-06-03 00:05:33,65.6
626672,2025-06-03 00:05:40,87.3
39623,2025-06-03 00:05:42,43.7
904921,2025-06-03 00:05:43,43.7
32514,2025-06-03 00:05:44,69.4
376777,2025-06-03 00:05:47,96.0
965136,2025-06-03 00:05:48,88.9
677853,2025-06-03 00:05:48,0.8
55606,2025-06-03 00:05:51,58.6
923103,2025-06-03 00:05:53,58.0
45632,2025-06-03 00:05:56,40.1
811842,2025-06-03 00:06:00,61.0
979404,2025-06-03 00:06:03,73.6
684832,2025-06-03 00:06:04,50.8
848045,2025-06-03 00:06:09,98.8
305898,2025-06-03 00:06:10,61.3
982135,2025-06-03 00:06:14,43.4
152776,2025-06-03 00:06:14,62.3
360219,2025-06-03 00:06:14,26.2
58396,2025-06-03 00:06:19,8.6
246018,2025-06-03 00:06:19,11.5
663431,2025-06-03 00:06:20,17.2
871366,2025-06-03 00:06:22,78.9
566177,2025-06-03 00:06:23,58.9
823500,2025-06-03 00:06:24,80.2
152820,2025-06-03 00:06:26,51.2
563371,2025-06-03 00:06:27,69.9
255211,2025-06-03 00:06:39,79.4
312032,2025-06-03 00:06:44,15.7
475811,2025-06-03 00:06:45,21.6
51551,2025-06-03 00:06:49,91.2
215271,2025-06-03 00:06:51,16.8
68917,2025-06-03 00:06:54,12.1
720356,2025-06-03 00:06:55,75.2
231794,2025-06-03 00:06:56,59.6
375993,2025-06-03 00:06:59,31.6
302463,2025-06-03 00:07:01,90.2
539031,2025-06-03 00:07:02,98.3
936968,2025-06-03 00:07:03,40.4
268359,2025-06-03 00:07:07,42.2
414918,2025-06-03 00:07:08,10.3
807629,2025-06-03 00:07:09,26.8
358819,2025-06-03 00:07:16,79.2
828373,2025-06-03 00:07:22,28.5
464213,2025-06-03 00:07:32,21.5
775935,2025-06-03 00:07:32,58.1
4830,2025-06-03 00:07:34,51.5
693848,2025-06-03 00:07:35,22.1
703749,2025-06-03 00:07:36,41.9
829379,2025-06-03 00:07:39,43.3
605306,2025-06-03 00:07:41,59.8
256625,2025-06-03 00:07:43,51.8
615201,2025-06-03 00:07:48,45.0
716105,2025-06-03 00:07:54,63.9
236998,2025-06-03 00:07:56,94.5
196222,2025-06-03 00:07:59,32.5
723746,2025-06-03 00:08:03,39.7
176042,2025-06-03 00:08:09,5.5
642352,2025-06-03 00:08:15,15.3
642185,2025-06-03 00:08:16,94.8
60607,2025-06-03 00:08:17,93.3
837403,2025-06-03 00:08:19,80.0
394357,2025-06-03 00:08:21,7.7
890008,2025-06-03 00:08:24,23.8
770673,2025-06-03 00:08:27,56.9
448744,2025-06-03 00:08:30,37.3
50733,2025-06-03 00:08:36,63.7
75135,2025-06-03 00:08:39,48.4
538457,2025-06-03 00:08:41,38.4
740248,2025-06-03 00:08:44,5.2
329913,2025-06-03 00:08:46,81.6
920084,2025-06-03 00:08:48,87.4
491077,2025-06-03 00:08:49,61.7
809227,2025-06-03 00:08:57,56.5
598127,2025-06-03 00:09:00,13.9
476622,2025-06-03 00:09:00,98.3
45204,2025-06-03 00:09:01,98.9
40225,2025-06-03 00:09:08,54.3
905890,2025-06-03 00:09:10,71.3
87027,2025-06-03 00:09:15,84.5
448508,2025-06-03 00:09:18,44.0
993181,2025-06-03 00:09:19,21.2
436408,2025-06-03 00:09:21,37.0
347095,2025-06-03 00:09:23,31.1
792797,2025-06-03 00:09:26,86.9
725506,2025-06-03 00:09:26,29.5
859622,2025-06-03 00:09:26,78.5
577729,2025-06-03 00:09:27,50.8
44331,2025-06-03 00:09:29,67.5
600341,2025-06-03 00:09:32,67.8
164887,2025-06-03 00:09:36,32.9
724032,2025-06-03 00:09:36,70.7
303805,2025-06-03 00:09:41,19.8
227352,2025-06-03 00:09:42,70.0
839727,2025-06-03 00:09:42,66.7
443773,2025-06-03 00:09:45,51.6
718263,2025-06-03 00:09:47,95.6
747698,2025-06-03 00:09:49,2.9
608491,2025-06-03 00:09:58,11.1
635883,2025-06-03 00:09:59,41.5
639971,2025-06-03 00:10:02,82.3
958281,2025-06-03 00:10:03,82.7
433740,2025-06-03 00:10:04,12.3
745576,2025-06-03 00:10:04,21.0
257187,2025-06-03 00:10:07,59.3
302377,2025-06-03 00:10:16,31.9
310930,2025-06-03 00:10:21,47.3
872740,2025-06-03 00:10:21,54.8
707103,2025-06-03 00:10:27,15.5
838896,2025-06-03 00:10:28,33.8
209805,2025-06-03 00:10:29,73.2
582428,2025-06-03 00:10:32,1.9
857979,2025-06-03 00:10:34,50.1
434757,2025-06-03 00:10:35,2.3
457705,2025-06-03 00:10:37,81.7
641349,2025-06-03 00:10:42,97.8
932421,2025-06-03 00:10:54,0.7
979525,2025-06-03 00:10:59,47.7
623930,2025-06-03 00:10:59,28.9
512212,2025-06-03 00:11:02,68.8
261179,2025-06-03 00:11:09,69.8
543757,2025-06-03 00:11:15,33.5
633280,2025-06-03 00:11:19,52.7
363025,2025-06-03 00:11:23,4.5
290212,2025-06-03 00:11:26,12.8
630168,2025-06-03 00:11:26,92.0
891875,2025-06-03 00:11:28,23.7
775970,2025-06-03 00:11:29,64.5
