,timestamp,value
705298,2025-06-09 00:00:01,53.9
224437,2025-06-09 00:00:02,28.5
847737,2025-06-09 00:00:07,28.8
890618,2025-06-09 00:00:11,32.9
418036,2025-06-09 00:00:13,77.8
94916,2025-06-09 00:00:17,85.2
136090,2025-06-09 00:00:18,42.7
90625,2025-06-09 00:00:21,80.9
998247,2025-06-09 00:00:23,6.4
705422,2025-06-09 00:00:25,14.5
557937,2025-06-09 00:00:29,5.3
583386,2025-06-09 00:00:29,98.1
371167,2025-06-09 00:00:30,81.9
372851,2025-06-09 00:00:38,26.4
593463,2025-06-09 00:00:41,90.6
556484,2025-06-09 00:00:46,47.3
195421,2025-06-09 00:00:46,45.7
993779,2025-06-09 00:00:47,71.6
707291,2025-06-09 00:00:59,51.7
16740,2025-06-09 00:01:01,3.4
182664,2025-06-09 00:01:02,31.4
821378,2025-06-09 00:01:05,55.2
213970,2025-06-09 00:01:07,95.9
211461,2025-06-09 00:01:08,88.6
925435,2025-06-09 00:01:09,78.3
189071,2025-06-09 00:01:17,57.8
768318,2025-06-09 00:01:27,7.3
858435,2025-06-09 00:01:29,69.2
148233,2025-06-09 00:01:30,81.4
839454,2025-06-09 00:01:33,67.4
215903,2025-06-09 00:01:38,37.5
646577,2025-06-09 00:01:39,96.3
174117,2025-06-09 00:01:41,55.9
163686,2025-06-09 00:01:42,97.1
43721,2025-06-09 00:01:44,19.8
293824,2025-06-09 00:01:47,85.9
338944,2025-06-09 00:01:52,6.0
590543,2025-06-09 00:01:59,87.0
44926,2025-06-09 00:02:00,39.3
856052,2025-06-09 00:02:00,56.6
733780,2025-06-09 00:02:06,80.9
605226,2025-06-09 00:02:06,1.6
644402,2025-06-09 00:02:14,35.0
669234,2025-06-09 00:02:16,40.1
75325,2025-06-09 00:02:18,46.5
616827,2025-06-09 00:02:24,37.9
30294,2025-06-09 00:02:26,55.5
808914,2025-06-09 00:02:28,18.2
322963,2025-06-09 00:02:29,57.8
155345,2025-06-09 00:02:32,74.8
101843,2025-06-09 00:02:34,64.8
129948,2025-06-09 00:02:38,34.6
108482,2025-06-09 00:02:48,28.3
736324,2025-06-09 00:02:49,13.0
611397,2025-06-09 00:02:51,30.7
20904,2025-06-09 00:02:53,69.5
636255,2025-06-09 00:02:53,30.1
933851,2025-06-09 00:02:53,30.2
414123,2025-06-09 00:03:00,53.5
426020,2025-06-09 00:03:05,69.1
617067,2025-06-09 00:03:05,49.8
405263,2025-06-09 00:03:07,20.6
513835,2025-06-09 00:03:26,59.5
630613,2025-06-09 00:03:37,22.8
2085,2025-06-09 00:03:38,89.1
677603,2025-06-09 00:03:38,92.0
530777,2025-06-09 00:03:40,37.0
813399,2025-06-09 00:03:45,85.2
968939,2025-06-09 00:03:48,94.9
196215,2025-06-09 00:03:50,60.7
963819,2025-06-09 00:03:52,4.8
636112,2025-06-09 00:03:57,27.8
441936,2025-06-09 00:03:58,37.4
239836,2025-06-09 00:04:06,64.7
467602,2025-06-09 00:04:11,38.5
198384,2025-06-09 00:04:14,27.8
212059,2025-06-09 00:04:14,27.3
809841,2025-06-09 00:04:16,48.0
313649,2025-06-09 00:04:17,79.5
119622,2025-06-09 00:04:18,41.7
57845,2025-06-09 00:04:22,8.1
802759,2025-06-09 00:04:27,29.0
843131,2025-06-09 00:04:27,67.2
465374,2025-06-09 00:04:27,12.3
143365,2025-06-09 00:04:28,60.2
599757,2025-06-09 00:04:32,59.9
589640,2025-06-09 00:04:43,43.4
554038,2025-06-09 00:04:52,85.5
801816,2025-06-09 00:04:56,75.8
824319,2025-06-09 00:04:57,15.9
173455,2025-06-09 00:04:57,19.0
279035,2025-06-09 00:04:58,99.4
867069,2025-06-09 00:05:00,58.9
271404,2025-06-09 00:05:01,60.9
223201,2025-06-09 00:05:04,13.4
584420,2025-06-09 00:05:04,92.6
914654,2025-06-09 00:05:09,3.9
806205,2025-06-09 00:05:09,34.1
498204,2025-06-09 00:05:22,86.3
128262,2025-06-09 00:05:23,75.1
692010,2025-06-09 00:05:27,35.6
969267,2025-06-09 00:05:29,11.4
69637,2025-06-09 00:05:40,7.5
920177,2025-06-09 00:05:43,98.3
785180,2025-06-09 00:05:44,78.0
581058,2025-06-09 00:05:45,34.0
783740,2025-06-09 00:05:49,12.5
154409,2025-06-09 00:05:53,72.6
463278,2025-06-09 00:05:56,77.7
287225,2025-06-09 00:05:59,77.2
466286,2025-06-09 00:06:12,20.0
426857,2025-06-09 00:06:15,57.5
469906,2025-06-09 00:06:17,77.9
367985,2025-06-09 00:06:19,92.1
607805,2025-06-09 00:06:21,2.9
256320,2025-06-09 00:06:22,50.5
543944,2025-06-09 00:06:23,62.1
164550,2025-06-09 00:06:36,68.6
67198,2025-06-09 00:06:45,16.6
549996,2025-06-09 00:06:46,23.7
375940,2025-06-09 00:06:53,48.0
242638,2025-06-09 00:06:55,52.1
851978,2025-06-09 00:06:57,3.2
384093,2025-06-09 00:06:58,71.9
566297,2025-06-09 00:06:58,6.8
11023,2025-06-09 00:07:01,14.9
796925,2025-06-09 00:07:12,78.2
922502,2025-06-09 00:07:13,65.7
406013,2025-06-09 00:07:27,46.0
85718,2025-06-09 00:07:28,22.7
671467,2025-06-09 00:07:28,33.3
53788,2025-06-09 00:07:28,29.1
102996,2025-06-09 00:07:29,75.2
196291,2025-06-09 00:07:32,71.2
7516,2025-06-09 00:07:32,52.5
582699,2025-06-09 00:07:36,51.7
358728,2025-06-09 00:07:36,62.6
868430,2025-06-09 00:07:39,48.9
127672,2025-06-09 00:07:39,83.8
64044,2025-06-09 00:07:39,15.3
766381,2025-06-09 00:07:40,44.5
590451,2025-06-09 00:07:46,49.0
165749,2025-06-09 00:07:47,8.9
882674,2025-06-09 00:07:48,25.4
258230,2025-06-09 00:07:50,75.6
407080,2025-06-09 00:07:55,11.1
136957,2025-06-09 00:07:56,37.3
17578,2025-06-09 00:08:02,8.1
805101,2025-06-09 00:08:04,75.3
942759,2025-06-09 00:08:05,37.1
529689,2025-06-09 00:08:05,95.6
520452,2025-06-09 00:08:12,13.3
511822,2025-06-09 00:08:19,87.1
106399,2025-06-09 00:08:22,18.4
326864,2025-06-09 00:08:23,92.0
856792,2025-06-09 00:08:27,12.9
453917,2025-06-09 00:08:28,33.5
503703,2025-06-09 00:08:40,76.3
579484,2025-06-09 00:08:47,24.9
219615,2025-06-09 00:08:47,6.7
308572,2025-06-09 00:08:48,3.2
834170,2025-06-09 00:08:50,23.0
884345,2025-06-09 00:08:50,73.8
24712,2025-06-09 00:08:51,87.8
331136,2025-06-09 00:08:51,77.6
877429,2025-06-09 00:08:51,82.1
206842,2025-06-09 00:08:52,90.0
858962,2025-06-09 00:08:55,20.8
142373,2025-06-09 00:09:03,41.5
389694,2025-06-09 00:09:05,90.9
485492,2025-06-09 00:09:13,7.3
663794,2025-06-09 00:09:15,39.3
935106,2025-06-09 00:09:17,80.0
324896,2025-06-09 00:09:20,9.8
600160,2025-06-09 00:09:27,21.2
299155,2025-06-09 00:09:37,68.7
77336,2025-06-09 00:09:39,11.6
359656,2025-06-09 00:09:40,82.1
667792,2025-06-09 00:09:41,58.6
561893,2025-06-09 00:09:42,27.8
718256,2025-06-09 00:09:43,36.2
797318,2025-06-09 00:09:45,21.7
244454,2025-06-09 00:09:49,99.2
377924,2025-06-09 00:09:50,67.1
655273,2025-06-09 00:10:03,49.8
207715,2025-06-09 00:10:04,70.2
465111,2025-06-09 00:10:05,78.6
201775,2025-06-09 00:10:06,85.2
944952,2025-06-09 00:10:07,48.9
108780,2025-06-09 00:10:16,44.7
393159,2025-06-09 00:10:20,17.9
2379,2025-06-09 00:10:20,1.2
831932,2025-06-09 00:10:22,35.7
615689,2025-06-09 00:10:22,59.6
252905,2025-06-09 00:10:23,27.6
688832,2025-06-09 00:10:24,30.3
942131,2025-06-09 00:10:30,57.7
520809,2025-06-09 00:10:34,36.2
156138,2025-06-09 00:10:34,0.4
287340,2025-06-09 00:10:35,60.4
123763,2025-06-09 00:10:36,46.5
660476,2025-06-09 00:10:36,41.0
981919,2025-06-09 00:10:46,20.7
894258,2025-06-09 00:10:47,25.1
742073,2025-06-09 00:10:50,37.7
65013,2025-06-09 00:10:51,64.1
478692,2025-06-09 00:10:57,98.8
590016,2025-06-09 00:10:57,93.6
451682,2025-06-09 00:11:08,11.3
390759,2025-06-09 00:11:19,98.9
857285,2025-06-09 00:11:19,52.7
169195,2025-06-09 00:11:26,52.0
288398,2025-06-09 00:11:27,15.5
461552,2025-06-09 00:11:30,3.3
370942,2025-06-09 00:11:32,64.9
676981,2025-06-09 00:11:33,40.6
880389,2025-06-09 00:11:37,29.3
519076,2025-06-09 00:11:43,36.5
162184,2025-06-09 00:11:47,41.7
529172,2025-06-09 00:11:49,21.9
274010,2025-06-09 00:11:53,91.2
137454,2025-06-09 00:12:03,16.4
50769,2025-06-09 00:12:04,35.8
572859,2025-06-09 00:12:05,6.9
350763,2025-06-09 00:12:09,79.9
442575,2025-06-09 00:12:12,4.8
915595,2025-06-09 00:12:14,80.6
957,2025-06-09 00:12:17,51.6
109550,2025-06-09 00:12:22,22.6
219429,2025-06-09 00:12:26,8.4
964114,2025-06-09 00:12:29,83.6
3478,2025-06-09 00:12:32,54.4
979421,2025-06-09 00:12:34,48.4
345080,2025-06-09 00:12:36,22.1
330886,2025-06-09 00:12:41,8.9
498436,2025-06-09 00:12:42,28.4
431359,2025-06-09 00:12:42,2.6
101399,2025-06-09 00:12:45,15.1
811408,2025-06-09 00:12:45,30.6
296338,2025-06-09 00:12:45,78.4
147353,2025-06-09 00:12:51,78.0
815157,2025-06-09 00:12:52,19.5
729845,2025-06-09 00:12:53,6.9
326012,2025-06-09 00:12:53,39.2
341394,2025-06-09 00:12:54,55.5
823593,2025-06-09 00:12:58,10.7
948764,2025-06-09 00:12:58,64.8
770263,2025-06-09 00:13:02,15.6
132015,2025-06-09 00:13:04,80.2
585998,2025-06-09 00:13:05,52.5
108681,2025-06-09 00:13:09,41.9
769135,2025-06-09 00:13:18,25.0
768638,2025-06-09 00:13:24,33.4
147834,2025-06-09 00:13:30,86.6
238824,2025-06-09 00:13:31,43.7
367247,2025-06-09 00:13:33,39.6
75101,2025-06-09 00:13:35,67.0
725391,2025-06-09 00:13:38,51.9
176726,2025-06-09 00:13:45,61.7
616999,2025-06-09 00:13:45,30.7
68308,2025-06-09 00:13:45,60.7
