,timestamp,value
717896,2025-06-15 00:00:01,34.0
566448,2025-06-15 00:00:03,39.0
734129,2025-06-15 00:00:05,68.3
969646,2025-06-15 00:00:06,35.7
566581,2025-06-15 00:00:12,3.6
906734,2025-06-15 00:00:13,14.9
816177,2025-06-15 00:00:15,80.4
540370,2025-06-15 00:00:16,74.8
803048,2025-06-15 00:00:20,93.2
560650,2025-06-15 00:00:21,30.8
958695,2025-06-15 00:00:23,65.0
243589,2025-06-15 00:00:23,63.0
696359,2025-06-15 00:00:25,20.6
310597,2025-06-15 00:00:27,52.0
314704,2025-06-15 00:00:28,64.7
195699,2025-06-15 00:00:29,99.6
477359,2025-06-15 00:00:35,57.5
302006,2025-06-15 00:00:37,25.3
99983,2025-06-15 00:00:38,100.0
290214,2025-06-15 00:00:40,16.9
882818,2025-06-15 00:00:41,81.3
789159,2025-06-15 00:00:43,80.6
564005,2025-06-15 00:00:44,52.0
838089,2025-06-15 00:00:49,68.7
770610,2025-06-15 00:00:50,90.8
244558,2025-06-15 00:00:50,32.1
848406,2025-06-15 00:00:52,15.5
580193,2025-06-15 00:00:56,3.5
280639,2025-06-15 00:00:58,54.8
898236,2025-06-15 00:00:59,55.0
233167,2025-06-15 00:01:02,73.7
436360,2025-06-15 00:01:04,66.2
588316,2025-06-15 00:01:05,49.9
373444,2025-06-15 00:01:06,11.2
295935,2025-06-15 00:01:06,23.4
814946,2025-06-15 00:01:10,98.6
569419,2025-06-15 00:01:11,51.9
223509,2025-06-15 00:01:13,41.9
836197,2025-06-15 00:01:17,45.3
402785,2025-06-15 00:01:20,59.2
940264,2025-06-15 00:01:20,9.1
66321,2025-06-15 00:01:23,9.5
429512,2025-06-15 00:01:35,11.3
511353,2025-06-15 00:01:41,43.0
505728,2025-06-15 00:01:48,41.6
38425,2025-06-15 00:01:51,95.3
285909,2025-06-15 00:02:01,50.6
252810,2025-06-15 00:02:04,54.3
673450,2025-06-15 00:02:09,54.6
616776,2025-06-15 00:02:13,82.6
931616,2025-06-15 00:02:13,31.0
32195,2025-06-15 00:02:15,47.4
745239,2025-06-15 00:02:16,24.2
334271,2025-06-15 00:02:17,31.7
328380,2025-06-15 00:02:18,48.2
806920,2025-06-15 00:02:20,37.8
578801,2025-06-15 00:02:20,45.2
300574,2025-06-15 00:02:21,64.7
483785,2025-06-15 00:02:26,80.4
42877,2025-06-15 00:02:28,82.9
379855,2025-06-15 00:02:30,13.2
520907,2025-06-15 00:02:32,88.4
391203,2025-06-15 00:02:36,31.5
703060,2025-06-15 00:02:39,36.4
759843,2025-06-15 00:02:43,44.1
818423,2025-06-15 00:02:44,8.2
494829,2025-06-15 00:02:46,49.1
211199,2025-06-15 00:02:47,48.1
57160,2025-06-15 00:02:48,33.0
664012,2025-06-15 00:02:54,90.7
126755,2025-06-15 00:02:55,81.8
177339,2025-06-15 00:02:56,78.1
88458,2025-06-15 00:02:59,69.8
113470,2025-06-15 00:03:14,50.7
278993,2025-06-15 00:03:19,64.5
261765,2025-06-15 00:03:25,25.4
457924,2025-06-15 00:03:26,59.5
233494,2025-06-15 00:03:27,97.1
731997,2025-06-15 00:03:32,18.8
313766,2025-06-15 00:03:34,90.8
861775,2025-06-15 00:03:40,86.3
59149,2025-06-15 00:03:40,42.5
355311,2025-06-15 00:03:41,79.5
130137,2025-06-15 00:03:44,97.2
832353,2025-06-15 00:03:46,64.3
447707,2025-06-15 00:03:49,18.4
503149,2025-06-15 00:03:49,66.8
984613,2025-06-15 00:03:51,29.6
432362,2025-06-15 00:03:53,36.0
694223,2025-06-15 00:03:53,3.5
750278,2025-06-15 00:03:57,88.6
556248,2025-06-15 00:03:59,28.8
389512,2025-06-15 00:03:59,21.8
410536,2025-06-15 00:04:00,14.4
639579,2025-06-15 00:04:01,13.4
92848,2025-06-15 00:04:02,73.2
258128,2025-06-15 00:04:03,14.5
660690,2025-06-15 00:04:05,98.4
696681,2025-06-15 00:04:08,11.5
232721,2025-06-15 00:04:12,52.9
103211,2025-06-15 00:04:20,3.1
124800,2025-06-15 00:04:25,21.8
489107,2025-06-15 00:04:30,78.0
17357,2025-06-15 00:04:34,6.4
893237,2025-06-15 00:04:36,13.5
598862,2025-06-15 00:04:37,0.4
24983,2025-06-15 00:04:44,20.5
666143,2025-06-15 00:04:47,8.6
304297,2025-06-15 00:04:50,76.3
363505,2025-06-15 00:04:52,93.3
406263,2025-06-15 00:04:57,92.7
163164,2025-06-15 00:05:03,4.2
239808,2025-06-15 00:05:05,55.0
612732,2025-06-15 00:05:07,78.4
681275,2025-06-15 00:05:13,92.9
891075,2025-06-15 00:05:16,63.5
836414,2025-06-15 00:05:18,90.3
302642,2025-06-15 00:05:21,74.4
752719,2025-06-15 00:05:22,36.7
903640,2025-06-15 00:05:30,91.5
480959,2025-06-15 00:05:32,2.3
61985,2025-06-15 00:05:36,19.4
267016,2025-06-15 00:05:36,62.7
896055,2025-06-15 00:05:37,73.7
20625,2025-06-15 00:05:39,86.7
830875,2025-06-15 00:05:51,83.0
477874,2025-06-15 00:05:55,67.8
347580,2025-06-15 00:06:00,21.2
80665,2025-06-15 00:06:01,2.2
157202,2025-06-15 00:06:03,34.8
231472,2025-06-15 00:06:05,76.1
741775,2025-06-15 00:06:07,12.3
839780,2025-06-15 00:06:09,57.0
107668,2025-06-15 00:06:10,97.5
506512,2025-06-15 00:06:11,46.9
127328,2025-06-15 00:06:14,77.0
62657,2025-06-15 00:06:18,63.5
178107,2025-06-15 00:06:19,34.5
887952,2025-06-15 00:06:23,32.1
282931,2025-06-15 00:06:24,4.5
89444,2025-06-15 00:06:32,86.6
661527,2025-06-15 00:06:35,84.0
863794,2025-06-15 00:06:40,5.5
140526,2025-06-15 00:06:41,33.4
703579,2025-06-15 00:06:43,13.9
106027,2025-06-15 00:06:45,8.8
677776,2025-06-15 00:06:49,97.6
280221,2025-06-15 00:06:53,41.7
981214,2025-06-15 00:06:55,86.6
508886,2025-06-15 00:06:59,9.2
411900,2025-06-15 00:07:00,62.4
10682,2025-06-15 00:07:08,6.9
890043,2025-06-15 00:07:12,99.0
412629,2025-06-15 00:07:15,27.8
700345,2025-06-15 00:07:17,91.2
325322,2025-06-15 00:07:19,27.2
828369,2025-06-15 00:07:24,0.1
58746,2025-06-15 00:07:25,35.6
