,timestamp,value
345906,2025-06-16 00:00:05,53.5
573441,2025-06-16 00:00:07,28.9
834416,2025-06-16 00:00:07,28.3
125571,2025-06-16 00:00:07,45.6
917242,2025-06-16 00:00:09,89.2
41916,2025-06-16 00:00:15,27.4
587618,2025-06-16 00:00:19,67.9
749509,2025-06-16 00:00:22,22.9
219573,2025-06-16 00:00:22,95.1
882732,2025-06-16 00:00:23,80.3
329633,2025-06-16 00:00:27,28.8
315589,2025-06-16 00:00:29,65.1
185463,2025-06-16 00:00:30,87.5
720784,2025-06-16 00:00:41,90.3
520197,2025-06-16 00:00:41,70.2
928440,2025-06-16 00:00:43,77.7
596783,2025-06-16 00:00:47,6.5
950418,2025-06-16 00:00:53,67.3
3740,2025-06-16 00:00:58,10.9
705437,2025-06-16 00:01:00,64.4
682005,2025-06-16 00:01:02,35.9
277919,2025-06-16 00:01:12,77.0
386924,2025-06-16 00:01:13,74.3
111236,2025-06-16 00:01:15,39.6
399027,2025-06-16 00:01:20,43.7
237251,2025-06-16 00:01:21,41.0
836999,2025-06-16 00:01:29,3.8
377039,2025-06-16 00:01:32,17.8
313573,2025-06-16 00:01:35,92.3
516711,2025-06-16 00:01:37,51.2
833755,2025-06-16 00:01:39,80.3
158220,2025-06-16 00:01:41,34.8
357509,2025-06-16 00:01:42,71.5
554478,2025-06-16 00:01:49,16.5
457736,2025-06-16 00:01:49,48.3
854790,2025-06-16 00:01:51,3.6
744183,2025-06-16 00:01:52,61.8
268325,2025-06-16 00:01:52,87.6
552140,2025-06-16 00:01:53,21.6
315468,2025-06-16 00:02:01,0.1
420580,2025-06-16 00:02:11,75.9
441811,2025-06-16 00:02:14,29.0
8960,2025-06-16 00:02:14,24.0
353594,2025-06-16 00:02:18,66.4
662444,2025-06-16 00:02:18,25.6
444894,2025-06-16 00:02:21,91.7
532038,2025-06-16 00:02:26,46.7
617301,2025-06-16 00:02:27,93.8
396784,2025-06-16 00:02:29,58.4
239353,2025-06-16 00:02:31,92.8
958835,2025-06-16 00:02:32,42.6
617116,2025-06-16 00:02:40,69.5
231004,2025-06-16 00:02:41,27.4
550657,2025-06-16 00:02:43,26.9
282762,2025-06-16 00:02:48,7.4
946192,2025-06-16 00:02:49,50.8
589222,2025-06-16 00:02:53,39.3
161975,2025-06-16 00:02:55,91.5
21514,2025-06-16 00:03:00,92.3
427811,2025-06-16 00:03:06,17.7
289283,2025-06-16 00:03:07,99.1
508346,2025-06-16 00:03:11,3.9
186523,2025-06-16 00:03:13,71.1
725421,2025-06-16 00:03:13,70.6
278054,2025-06-16 00:03:18,78.8
498831,2025-06-16 00:03:26,5.6
135203,2025-06-16 00:03:28,93.8
676103,2025-06-16 00:03:33,50.3
502947,2025-06-16 00:03:38,86.9
393739,2025-06-16 00:03:43,11.5
317258,2025-06-16 00:03:46,62.2
836127,2025-06-16 00:03:48,14.6
745791,2025-06-16 00:03:48,49.2
10862,2025-06-16 00:03:52,15.1
274102,2025-06-16 00:03:56,40.6
590912,2025-06-16 00:04:00,24.6
306429,2025-06-16 00:04:00,12.8
129324,2025-06-16 00:04:01,20.0
72739,2025-06-16 00:04:01,64.2
200666,2025-06-16 00:04:11,99.2
701185,2025-06-16 00:04:12,65.4
101963,2025-06-16 00:04:14,39.9
25311,2025-06-16 00:04:15,36.7
959313,2025-06-16 00:04:15,34.0
931675,2025-06-16 00:04:16,50.2
820774,2025-06-16 00:04:17,77.6
21642,2025-06-16 00:04:20,79.6
20999,2025-06-16 00:04:22,35.3
908049,2025-06-16 00:04:24,72.7
502961,2025-06-16 00:04:24,2.2
123427,2025-06-16 00:04:25,6.5
78913,2025-06-16 00:04:26,38.5
109998,2025-06-16 00:04:30,3.0
238235,2025-06-16 00:04:34,56.5
470663,2025-06-16 00:04:35,75.7
627420,2025-06-16 00:04:36,66.5
672660,2025-06-16 00:04:37,81.4
135534,2025-06-16 00:04:38,78.5
935991,2025-06-16 00:04:39,43.6
956103,2025-06-16 00:04:39,8.9
4189,2025-06-16 00:04:41,1.6
71403,2025-06-16 00:04:42,75.1
207241,2025-06-16 00:04:50,21.2
374408,2025-06-16 00:04:53,33.3
666837,2025-06-16 00:04:56,56.1
122425,2025-06-16 00:04:59,83.8
747869,2025-06-16 00:05:01,74.7
421151,2025-06-16 00:05:02,94.6
793796,2025-06-16 00:05:02,81.0
951055,2025-06-16 00:05:07,16.9
602565,2025-06-16 00:05:13,23.7
45593,2025-06-16 00:05:14,46.2
234616,2025-06-16 00:05:16,51.8
2614,2025-06-16 00:05:16,14.0
677055,2025-06-16 00:05:18,96.3
907392,2025-06-16 00:05:20,41.9
199188,2025-06-16 00:05:23,10.8
836332,2025-06-16 00:05:24,81.0
242458,2025-06-16 00:05:26,66.5
280441,2025-06-16 00:05:32,21.3
431354,2025-06-16 00:05:39,73.7
241021,2025-06-16 00:05:40,19.4
188648,2025-06-16 00:05:41,83.1
34168,2025-06-16 00:05:45,70.2
123474,2025-06-16 00:05:48,78.1
205016,2025-06-16 00:05:48,52.1
539559,2025-06-16 00:05:51,57.6
389419,2025-06-16 00:05:58,47.3
681970,2025-06-16 00:05:59,76.5
544085,2025-06-16 00:06:01,98.0
25396,2025-06-16 00:06:04,43.8
936335,2025-06-16 00:06:04,83.0
948490,2025-06-16 00:06:04,73.1
609527,2025-06-16 00:06:12,87.5
332380,2025-06-16 00:06:13,10.2
901725,2025-06-16 00:06:13,25.5
99201,2025-06-16 00:06:14,78.6
546125,2025-06-16 00:06:22,25.9
661372,2025-06-16 00:06:25,61.7
339475,2025-06-16 00:06:30,81.8
129539,2025-06-16 00:06:34,58.2
722443,2025-06-16 00:06:46,8.5
927415,2025-06-16 00:06:47,98.3
352184,2025-06-16 00:06:48,79.7
984698,2025-06-16 00:06:48,0.0
887944,2025-06-16 00:06:48,56.7
210205,2025-06-16 00:06:50,80.5
265071,2025-06-16 00:06:54,93.9
871726,2025-06-16 00:06:58,83.0
24057,2025-06-16 00:06:58,84.8
530999,2025-06-16 00:06:58,78.4
753677,2025-06-16 00:07:01,50.7
529226,2025-06-16 00:07:02,33.2
908108,2025-06-16 00:07:07,61.6
298354,2025-06-16 00:07:08,49.3
549469,2025-06-16 00:07:14,81.8
31,2025-06-16 00:07:14,82.8
206676,2025-06-16 00:07:14,81.1
588516,2025-06-16 00:07:18,56.6
108163,2025-06-16 00:07:18,29.7
754019,2025-06-16 00:07:19,97.6
159072,2025-06-16 00:07:21,43.0
657760,2025-06-16 00:07:27,91.7
628256,2025-06-16 00:07:28,47.5
307757,2025-06-16 00:07:29,48.5
