,timestamp,value
769612,2025-06-26 00:00:00,33.8
288680,2025-06-26 00:00:00,62.7
992954,2025-06-26 00:00:04,19.5
870495,2025-06-26 00:00:09,2.6
830899,2025-06-26 00:00:24,53.2
81107,2025-06-26 00:00:36,28.9
918989,2025-06-26 00:00:36,94.5
232488,2025-06-26 00:00:37,24.7
282741,2025-06-26 00:00:47,52.8
192560,2025-06-26 00:00:47,53.6
655852,2025-06-26 00:00:47,31.3
192456,2025-06-26 00:00:48,56.8
756063,2025-06-26 00:00:49,20.1
423441,2025-06-26 00:00:49,62.1
275436,2025-06-26 00:00:53,79.6
96089,2025-06-26 00:00:56,57.0
752262,2025-06-26 00:00:57,18.7
372349,2025-06-26 00:01:00,37.6
638685,2025-06-26 00:01:00,14.3
349382,2025-06-26 00:01:04,47.4
655614,2025-06-26 00:01:06,95.8
894825,2025-06-26 00:01:08,60.0
402603,2025-06-26 00:01:09,36.0
20678,2025-06-26 00:01:10,35.7
417119,2025-06-26 00:01:11,33.3
258323,2025-06-26 00:01:22,38.5
304819,2025-06-26 00:01:38,36.2
528435,2025-06-26 00:01:38,6.2
869453,2025-06-26 00:01:43,21.4
526226,2025-06-26 00:01:44,69.2
132874,2025-06-26 00:01:48,42.6
21129,2025-06-26 00:02:02,24.1
925473,2025-06-26 00:02:02,37.3
313944,2025-06-26 00:02:04,46.1
24148,2025-06-26 00:02:05,9.2
845560,2025-06-26 00:02:08,3.9
31920,2025-06-26 00:02:12,21.6
521286,2025-06-26 00:02:19,29.1
883339,2025-06-26 00:02:21,81.5
33634,2025-06-26 00:02:24,91.3
136240,2025-06-26 00:02:38,84.2
386846,2025-06-26 00:02:44,32.9
593753,2025-06-26 00:02:44,69.3
78145,2025-06-26 00:02:53,90.2
168131,2025-06-26 00:02:54,80.6
404322,2025-06-26 00:02:54,33.9
109952,2025-06-26 00:03:01,61.0
718566,2025-06-26 00:03:02,31.8
774611,2025-06-26 00:03:02,88.6
378528,2025-06-26 00:03:06,97.8
994314,2025-06-26 00:03:06,66.0
962860,2025-06-26 00:03:12,27.1
147706,2025-06-26 00:03:12,85.9
82703,2025-06-26 00:03:17,0.5
1056,2025-06-26 00:03:17,36.2
751456,2025-06-26 00:03:25,81.2
