,timestamp,value
478985,2025-06-28 00:00:04,47.3
419568,2025-06-28 00:00:06,11.8
377994,2025-06-28 00:00:08,45.4
472005,2025-06-28 00:00:09,76.9
32737,2025-06-28 00:00:15,63.7
172635,2025-06-28 00:00:18,44.3
45827,2025-06-28 00:00:19,53.0
98250,2025-06-28 00:00:21,36.4
482249,2025-06-28 00:00:25,93.2
758956,2025-06-28 00:00:25,40.5
561797,2025-06-28 00:00:27,98.4
169944,2025-06-28 00:00:30,93.2
343620,2025-06-28 00:00:32,60.0
14847,2025-06-28 00:00:33,30.7
292859,2025-06-28 00:00:34,0.7
895060,2025-06-28 00:00:35,58.6
725562,2025-06-28 00:00:35,65.5
455187,2025-06-28 00:00:36,85.9
322178,2025-06-28 00:00:40,72.9
917827,2025-06-28 00:00:41,58.3
506333,2025-06-28 00:00:43,59.5
36753,2025-06-28 00:00:43,25.3
894855,2025-06-28 00:00:44,27.4
678629,2025-06-28 00:00:47,37.8
997672,2025-06-28 00:00:48,35.9
826960,2025-06-28 00:00:51,86.8
658625,2025-06-28 00:00:52,87.4
837947,2025-06-28 00:00:59,51.6
920436,2025-06-28 00:01:02,71.4
253423,2025-06-28 00:01:09,62.5
758811,2025-06-28 00:01:10,41.8
488411,2025-06-28 00:01:11,15.2
828157,2025-06-28 00:01:13,86.4
446875,2025-06-28 00:01:16,66.2
166980,2025-06-28 00:01:26,0.8
4804,2025-06-28 00:01:31,37.3
47628,2025-06-28 00:01:35,52.9
582666,2025-06-28 00:01:51,39.1
391275,2025-06-28 00:01:52,31.6
270770,2025-06-28 00:01:58,3.8
641708,2025-06-28 00:02:00,51.9
145749,2025-06-28 00:02:03,36.7
636994,2025-06-28 00:02:16,45.7
52325,2025-06-28 00:02:36,60.6
248227,2025-06-28 00:02:37,95.1
170534,2025-06-28 00:02:37,96.3
747210,2025-06-28 00:02:41,66.5
415506,2025-06-28 00:02:46,90.9
215332,2025-06-28 00:02:48,65.0
875040,2025-06-28 00:02:55,88.2
734368,2025-06-28 00:02:55,29.8
806813,2025-06-28 00:02:56,95.0
958637,2025-06-28 00:03:01,13.2
187079,2025-06-28 00:03:02,52.2
456030,2025-06-28 00:03:06,89.9
96533,2025-06-28 00:03:07,90.2
568653,2025-06-28 00:03:08,17.2
726665,2025-06-28 00:03:09,14.8
765585,2025-06-28 00:03:10,99.3
660677,2025-06-28 00:03:11,77.8
406479,2025-06-28 00:03:12,91.2
85265,2025-06-28 00:03:13,10.9
528927,2025-06-28 00:03:13,88.8
541828,2025-06-28 00:03:17,13.6
918673,2025-06-28 00:03:17,22.8
321184,2025-06-28 00:03:22,77.7
30067,2025-06-28 00:03:28,71.7
722107,2025-06-28 00:03:31,87.0
619672,2025-06-28 00:03:32,16.6
41067,2025-06-28 00:03:39,44.2
50416,2025-06-28 00:03:48,75.9
39411,2025-06-28 00:03:51,16.1
592818,2025-06-28 00:03:54,75.2
200736,2025-06-28 00:03:55,0.6
949254,2025-06-28 00:03:57,29.6
853659,2025-06-28 00:03:57,44.0
923719,2025-06-28 00:04:03,22.4
826537,2025-06-28 00:04:05,60.4
220537,2025-06-28 00:04:07,45.9
356410,2025-06-28 00:04:12,52.2
49546,2025-06-28 00:04:20,40.0
794093,2025-06-28 00:04:24,94.3
888884,2025-06-28 00:04:26,48.5
483415,2025-06-28 00:04:28,52.5
28590,2025-06-28 00:04:31,75.5
57156,2025-06-28 00:04:35,63.6
117789,2025-06-28 00:04:36,79.8
38149,2025-06-28 00:04:37,9.4
129786,2025-06-28 00:04:42,67.6
648869,2025-06-28 00:04:52,37.7
181953,2025-06-28 00:04:54,85.0
291534,2025-06-28 00:04:56,10.7
527937,2025-06-28 00:04:56,3.8
718432,2025-06-28 00:04:57,85.2
322560,2025-06-28 00:04:57,97.3
367831,2025-06-28 00:05:08,92.1
23771,2025-06-28 00:05:10,74.1
717239,2025-06-28 00:05:12,46.4
999293,2025-06-28 00:05:12,27.5
722835,2025-06-28 00:05:15,31.4
59157,2025-06-28 00:05:23,79.3
317894,2025-06-28 00:05:23,37.1
965502,2025-06-28 00:05:26,81.7
62786,2025-06-28 00:05:31,34.7
193717,2025-06-28 00:05:34,77.9
632692,2025-06-28 00:05:35,27.3
514336,2025-06-28 00:05:37,51.7
827633,2025-06-28 00:05:39,79.4
535689,2025-06-28 00:05:41,42.6
376884,2025-06-28 00:05:55,90.9
527651,2025-06-28 00:05:56,18.6
633592,2025-06-28 00:06:00,37.3
620532,2025-06-28 00:06:02,89.4
127054,2025-06-28 00:06:02,34.5
253369,2025-06-28 00:06:05,36.5
915723,2025-06-28 00:06:06,57.4
320770,2025-06-28 00:06:06,6.6
255692,2025-06-28 00:06:08,72.9
716777,2025-06-28 00:06:08,59.8
393435,2025-06-28 00:06:09,57.7
489688,2025-06-28 00:06:13,9.5
526195,2025-06-28 00:06:17,25.2
70390,2025-06-28 00:06:18,52.2
220193,2025-06-28 00:06:18,9.6
739999,2025-06-28 00:06:25,86.9
695823,2025-06-28 00:06:29,10.6
93308,2025-06-28 00:06:29,85.5
886223,2025-06-28 00:06:35,70.6
350166,2025-06-28 00:06:35,44.2
313550,2025-06-28 00:06:35,38.8
624982,2025-06-28 00:06:36,18.4
181345,2025-06-28 00:06:40,39.1
517261,2025-06-28 00:06:40,42.2
354315,2025-06-28 00:06:41,88.3
330095,2025-06-28 00:06:41,39.7
258686,2025-06-28 00:06:44,51.2
774170,2025-06-28 00:06:47,96.2
485651,2025-06-28 00:06:50,56.4
143978,2025-06-28 00:06:55,28.6
89175,2025-06-28 00:06:57,58.7
949918,2025-06-28 00:06:57,60.2
350069,2025-06-28 00:06:57,15.0
721892,2025-06-28 00:07:03,82.4
339369,2025-06-28 00:07:04,51.7
84908,2025-06-28 00:07:07,82.4
276115,2025-06-28 00:07:09,52.7
113761,2025-06-28 00:07:18,9.9
523109,2025-06-28 00:07:19,70.1
872625,2025-06-28 00:07:24,72.0
950289,2025-06-28 00:07:25,6.0
106609,2025-06-28 00:07:31,67.7
137441,2025-06-28 00:07:36,21.3
365603,2025-06-28 00:07:50,43.9
544702,2025-06-28 00:07:53,54.7
347650,2025-06-28 00:07:59,8.9
341047,2025-06-28 00:08:00,78.8
236166,2025-06-28 00:08:06,81.4
82276,2025-06-28 00:08:07,87.2
166986,2025-06-28 00:08:09,29.7
557443,2025-06-28 00:08:10,51.6
19126,2025-06-28 00:08:13,79.0
481945,2025-06-28 00:08:15,46.2
779702,2025-06-28 00:08:16,97.7
230156,2025-06-28 00:08:17,88.7
266093,2025-06-28 00:08:18,67.8
131105,2025-06-28 00:08:20,25.9
714183,2025-06-28 00:08:22,95.3
167939,2025-06-28 00:08:28,78.2
985320,2025-06-28 00:08:30,22.9
602882,2025-06-28 00:08:33,74.6
762602,2025-06-28 00:08:33,75.0
939088,2025-06-28 00:08:35,21.8
636824,2025-06-28 00:08:37,88.6
625784,2025-06-28 00:08:39,66.9
196147,2025-06-28 00:08:39,10.2
463241,2025-06-28 00:08:40,14.4
282587,2025-06-28 00:08:41,83.4
152689,2025-06-28 00:08:44,22.1
112843,2025-06-28 00:08:45,58.7
332576,2025-06-28 00:08:46,99.4
852598,2025-06-28 00:08:48,80.6
437422,2025-06-28 00:08:51,17.4
79780,2025-06-28 00:08:51,83.2
986132,2025-06-28 00:08:57,34.9
965252,2025-06-28 00:09:00,73.8
462502,2025-06-28 00:09:07,2.7
129492,2025-06-28 00:09:16,75.8
918554,2025-06-28 00:09:19,15.5
214422,2025-06-28 00:09:23,4.2
689930,2025-06-28 00:09:33,18.5
306480,2025-06-28 00:09:36,84.1
217729,2025-06-28 00:09:44,50.6
65263,2025-06-28 00:09:44,49.8
640346,2025-06-28 00:09:44,100.0
937731,2025-06-28 00:09:48,88.9
423708,2025-06-28 00:09:48,88.2
608261,2025-06-28 00:09:51,37.4
699400,2025-06-28 00:09:55,5.0
50204,2025-06-28 00:09:56,4.4
543306,2025-06-28 00:09:57,61.2
261974,2025-06-28 00:10:01,19.4
698446,2025-06-28 00:10:03,4.4
816242,2025-06-28 00:10:04,88.7
521722,2025-06-28 00:10:06,43.6
771888,2025-06-28 00:10:07,74.3
533522,2025-06-28 00:10:10,98.3
958347,2025-06-28 00:10:15,47.8
919290,2025-06-28 00:10:20,26.7
232895,2025-06-28 00:10:24,58.4
573778,2025-06-28 00:10:38,8.7
