,timestamp,value
889591,2025-06-30 00:00:03,87.8
560869,2025-06-30 00:00:06,51.6
104436,2025-06-30 00:00:08,50.0
526820,2025-06-30 00:00:15,4.5
622927,2025-06-30 00:00:17,31.4
631215,2025-06-30 00:00:26,65.9
288962,2025-06-30 00:00:33,69.0
734431,2025-06-30 00:00:37,99.7
212375,2025-06-30 00:00:38,89.4
325519,2025-06-30 00:00:39,39.7
389013,2025-06-30 00:00:40,28.6
869867,2025-06-30 00:00:42,89.1
852581,2025-06-30 00:00:42,40.5
691255,2025-06-30 00:00:44,17.5
248272,2025-06-30 00:00:44,1.3
614955,2025-06-30 00:00:46,45.2
400390,2025-06-30 00:00:47,73.3
742876,2025-06-30 00:00:56,94.1
776123,2025-06-30 00:00:56,68.6
676532,2025-06-30 00:00:57,81.9
694726,2025-06-30 00:01:08,24.5
416412,2025-06-30 00:01:12,9.4
978777,2025-06-30 00:01:16,28.3
253078,2025-06-30 00:01:20,91.9
280448,2025-06-30 00:01:26,38.4
403151,2025-06-30 00:01:27,43.3
609675,2025-06-30 00:01:36,92.5
519295,2025-06-30 00:01:37,78.8
79817,2025-06-30 00:01:38,20.8
698330,2025-06-30 00:01:39,96.8
233588,2025-06-30 00:01:40,0.5
406805,2025-06-30 00:01:45,91.0
275982,2025-06-30 00:01:46,50.7
810350,2025-06-30 00:01:52,95.8
66251,2025-06-30 00:01:53,44.1
273567,2025-06-30 00:01:53,79.1
835178,2025-06-30 00:01:53,74.6
412070,2025-06-30 00:01:55,90.5
174855,2025-06-30 00:01:56,15.0
467433,2025-06-30 00:02:02,72.7
874253,2025-06-30 00:02:02,64.4
798093,2025-06-30 00:02:05,85.2
551762,2025-06-30 00:02:06,22.8
964726,2025-06-30 00:02:16,45.7
961562,2025-06-30 00:02:16,81.5
854320,2025-06-30 00:02:21,33.6
440674,2025-06-30 00:02:25,13.9
830578,2025-06-30 00:02:28,29.4
918951,2025-06-30 00:02:31,71.9
317849,2025-06-30 00:02:32,80.7
99187,2025-06-30 00:02:34,34.9
940450,2025-06-30 00:02:35,71.9
553929,2025-06-30 00:02:37,44.0
247164,2025-06-30 00:02:37,32.7
192823,2025-06-30 00:02:38,65.7
464965,2025-06-30 00:02:41,49.3
12313,2025-06-30 00:02:41,50.1
190095,2025-06-30 00:02:44,23.0
912945,2025-06-30 00:02:49,79.1
247230,2025-06-30 00:02:50,67.7
575500,2025-06-30 00:02:51,71.1
870266,2025-06-30 00:02:55,43.6
395135,2025-06-30 00:03:07,74.0
169548,2025-06-30 00:03:07,37.5
338372,2025-06-30 00:03:10,37.3
363101,2025-06-30 00:03:12,65.5
454152,2025-06-30 00:03:15,39.3
557074,2025-06-30 00:03:20,79.0
674083,2025-06-30 00:03:20,46.9
998885,2025-06-30 00:03:23,14.2
187243,2025-06-30 00:03:24,14.9
805538,2025-06-30 00:03:24,93.9
428221,2025-06-30 00:03:27,30.1
862243,2025-06-30 00:03:27,82.0
771752,2025-06-30 00:03:27,98.4
200213,2025-06-30 00:03:29,78.1
816310,2025-06-30 00:03:30,12.7
506425,2025-06-30 00:03:41,46.2
770307,2025-06-30 00:03:41,93.1
96481,2025-06-30 00:03:41,55.9
116366,2025-06-30 00:03:44,13.2
101237,2025-06-30 00:03:52,74.2
870953,2025-06-30 00:03:58,43.6
623665,2025-06-30 00:03:59,27.2
734460,2025-06-30 00:04:01,59.9
630895,2025-06-30 00:04:02,37.4
