,timestamp,value
783412,2025-06-08 00:00:04,10.9
734851,2025-06-08 00:00:08,66.3
492407,2025-06-08 00:00:08,2.0
752234,2025-06-08 00:00:14,70.1
908316,2025-06-08 00:00:25,96.1
993213,2025-06-08 00:00:29,27.6
913798,2025-06-08 00:00:33,18.9
40689,2025-06-08 00:00:35,59.2
623994,2025-06-08 00:00:38,64.6
616315,2025-06-08 00:00:39,11.4
810150,2025-06-08 00:00:39,99.8
583388,2025-06-08 00:00:39,65.0
127666,2025-06-08 00:00:40,24.4
443915,2025-06-08 00:00:44,72.1
706684,2025-06-08 00:00:45,31.2
803043,2025-06-08 00:00:46,73.5
831484,2025-06-08 00:00:49,48.7
279453,2025-06-08 00:00:52,66.5
485825,2025-06-08 00:00:52,39.7
792672,2025-06-08 00:00:53,80.1
443298,2025-06-08 00:00:55,44.0
275639,2025-06-08 00:01:00,92.0
375490,2025-06-08 00:01:05,91.8
421376,2025-06-08 00:01:05,21.0
696825,2025-06-08 00:01:21,46.6
793678,2025-06-08 00:01:27,61.9
181574,2025-06-08 00:01:28,42.3
670298,2025-06-08 00:01:28,9.8
850651,2025-06-08 00:01:30,82.5
316725,2025-06-08 00:01:31,31.1
666593,2025-06-08 00:01:33,5.5
676859,2025-06-08 00:01:35,0.4
870445,2025-06-08 00:01:37,67.4
18942,2025-06-08 00:01:40,4.5
508146,2025-06-08 00:01:43,91.2
750972,2025-06-08 00:01:51,98.7
517073,2025-06-08 00:01:55,53.5
665782,2025-06-08 00:02:03,90.6
944404,2025-06-08 00:02:04,4.5
78638,2025-06-08 00:02:07,34.5
854498,2025-06-08 00:02:11,18.7
15215,2025-06-08 00:02:14,27.2
638157,2025-06-08 00:02:17,94.5
516000,2025-06-08 00:02:20,44.7
857018,2025-06-08 00:02:26,4.5
323434,2025-06-08 00:02:28,61.3
445504,2025-06-08 00:02:29,77.4
97546,2025-06-08 00:02:32,30.8
280408,2025-06-08 00:02:35,39.5
44887,2025-06-08 00:02:37,52.7
928037,2025-06-08 00:02:38,4.9
867479,2025-06-08 00:02:39,61.2
54578,2025-06-08 00:02:39,33.1
105874,2025-06-08 00:02:41,6.1
523140,2025-06-08 00:02:42,84.5
186153,2025-06-08 00:02:42,0.4
73838,2025-06-08 00:02:42,48.7
375522,2025-06-08 00:02:44,77.4
269270,2025-06-08 00:02:45,72.9
816800,2025-06-08 00:02:49,62.2
682192,2025-06-08 00:02:50,75.2
746215,2025-06-08 00:02:57,78.0
454228,2025-06-08 00:02:59,81.8
155707,2025-06-08 00:03:01,64.9
272757,2025-06-08 00:03:03,21.5
587068,2025-06-08 00:03:04,35.1
796041,2025-06-08 00:03:04,24.3
277263,2025-06-08 00:03:05,5.7
302545,2025-06-08 00:03:10,92.1
178790,2025-06-08 00:03:11,67.1
195835,2025-06-08 00:03:20,46.7
233209,2025-06-08 00:03:22,30.4
923749,2025-06-08 00:03:27,40.0
388259,2025-06-08 00:03:30,3.7
379861,2025-06-08 00:03:35,78.3
276271,2025-06-08 00:03:36,47.6
