,timestamp,value
565773,2025-06-18 00:00:01,41.4
472582,2025-06-18 00:00:04,22.2
643862,2025-06-18 00:00:04,23.5
481062,2025-06-18 00:00:05,30.2
903070,2025-06-18 00:00:07,88.5
494963,2025-06-18 00:00:10,90.1
429013,2025-06-18 00:00:10,3.9
664182,2025-06-18 00:00:12,39.3
384823,2025-06-18 00:00:19,94.6
452072,2025-06-18 00:00:23,59.2
537273,2025-06-18 00:00:29,92.5
388754,2025-06-18 00:00:30,55.4
890907,2025-06-18 00:00:39,62.0
125411,2025-06-18 00:00:40,19.4
688084,2025-06-18 00:00:43,94.5
917616,2025-06-18 00:00:49,33.8
463774,2025-06-18 00:00:50,31.2
504067,2025-06-18 00:00:51,50.5
955000,2025-06-18 00:00:59,54.2
346481,2025-06-18 00:01:00,64.2
317959,2025-06-18 00:01:01,39.4
251018,2025-06-18 00:01:06,44.8
781314,2025-06-18 00:01:10,85.4
164871,2025-06-18 00:01:19,9.3
766604,2025-06-18 00:01:23,39.4
48266,2025-06-18 00:01:27,53.9
874671,2025-06-18 00:01:29,5.1
98413,2025-06-18 00:01:29,30.6
571497,2025-06-18 00:01:35,89.8
664621,2025-06-18 00:01:46,14.8
46158,2025-06-18 00:01:46,20.3
358257,2025-06-18 00:01:52,41.0
114259,2025-06-18 00:01:53,94.0
951949,2025-06-18 00:01:53,6.4
238542,2025-06-18 00:01:54,92.5
945196,2025-06-18 00:01:56,2.1
575250,2025-06-18 00:02:00,56.3
952286,2025-06-18 00:02:00,21.4
528669,2025-06-18 00:02:01,66.0
952309,2025-06-18 00:02:01,23.8
958463,2025-06-18 00:02:09,0.1
72881,2025-06-18 00:02:11,23.8
550749,2025-06-18 00:02:12,80.8
187347,2025-06-18 00:02:12,42.6
782030,2025-06-18 00:02:23,27.3
805878,2025-06-18 00:02:26,2.2
470277,2025-06-18 00:02:29,2.4
7538,2025-06-18 00:02:33,80.1
881637,2025-06-18 00:02:34,81.2
66379,2025-06-18 00:02:35,37.4
32701,2025-06-18 00:02:42,51.6
530614,2025-06-18 00:02:43,67.6
427763,2025-06-18 00:02:47,0.3
566793,2025-06-18 00:02:47,25.1
200348,2025-06-18 00:02:48,82.8
664999,2025-06-18 00:02:58,18.5
893379,2025-06-18 00:02:59,54.1
833924,2025-06-18 00:03:01,15.7
576471,2025-06-18 00:03:08,53.2
696981,2025-06-18 00:03:09,80.1
723163,2025-06-18 00:03:11,50.5
147036,2025-06-18 00:03:12,8.3
122324,2025-06-18 00:03:18,73.0
147645,2025-06-18 00:03:20,54.2
813766,2025-06-18 00:03:27,35.3
372530,2025-06-18 00:03:30,6.7
393070,2025-06-18 00:03:40,77.2
555568,2025-06-18 00:03:40,25.1
327207,2025-06-18 00:03:42,84.4
34639,2025-06-18 00:03:42,52.7
905437,2025-06-18 00:03:47,38.2
130018,2025-06-18 00:03:47,77.0
336900,2025-06-18 00:03:52,91.6
937455,2025-06-18 00:03:53,71.5
304263,2025-06-18 00:03:56,59.2
747885,2025-06-18 00:04:00,51.6
651422,2025-06-18 00:04:02,25.3
