,timestamp,value
836778,2025-06-29 00:00:02,20.3
630133,2025-06-29 00:00:07,36.8
897113,2025-06-29 00:00:15,98.0
317228,2025-06-29 00:00:21,48.1
144173,2025-06-29 00:00:22,77.7
651506,2025-06-29 00:00:25,82.9
185795,2025-06-29 00:00:29,42.8
578259,2025-06-29 00:00:32,63.7
800274,2025-06-29 00:00:34,9.3
544856,2025-06-29 00:00:36,56.4
545717,2025-06-29 00:00:46,50.1
270387,2025-06-29 00:00:47,12.9
774119,2025-06-29 00:00:49,62.8
171758,2025-06-29 00:00:51,4.9
355329,2025-06-29 00:00:51,49.7
337391,2025-06-29 00:00:55,24.7
189074,2025-06-29 00:00:55,35.9
367181,2025-06-29 00:00:56,12.8
487138,2025-06-29 00:00:58,14.7
928672,2025-06-29 00:01:01,31.4
631054,2025-06-29 00:01:02,21.5
766837,2025-06-29 00:01:05,53.8
318391,2025-06-29 00:01:08,38.1
297284,2025-06-29 00:01:10,11.8
925063,2025-06-29 00:01:10,54.4
466411,2025-06-29 00:01:12,16.5
29640,2025-06-29 00:01:18,13.3
468153,2025-06-29 00:01:21,37.4
504482,2025-06-29 00:01:23,34.7
529413,2025-06-29 00:01:27,27.9
693142,2025-06-29 00:01:34,92.0
232984,2025-06-29 00:01:39,92.7
469176,2025-06-29 00:01:40,66.4
937699,2025-06-29 00:01:44,20.1
31094,2025-06-29 00:01:50,30.1
361662,2025-06-29 00:01:57,15.9
432605,2025-06-29 00:02:02,65.9
994776,2025-06-29 00:02:06,46.8
870676,2025-06-29 00:02:13,22.5
882987,2025-06-29 00:02:14,12.2
584597,2025-06-29 00:02:15,96.5
213709,2025-06-29 00:02:15,42.4
255972,2025-06-29 00:02:17,33.6
886690,2025-06-29 00:02:17,28.2
827636,2025-06-29 00:02:18,98.0
509105,2025-06-29 00:02:19,31.1
806800,2025-06-29 00:02:22,33.9
495986,2025-06-29 00:02:22,25.7
699888,2025-06-29 00:02:24,7.7
702737,2025-06-29 00:02:25,61.6
690289,2025-06-29 00:02:26,96.7
540516,2025-06-29 00:02:32,27.6
992386,2025-06-29 00:02:32,87.3
446549,2025-06-29 00:02:38,38.1
189220,2025-06-29 00:02:41,24.7
148551,2025-06-29 00:02:43,69.3
