,timestamp,value
597246,2025-06-10 00:00:01,72.7
984077,2025-06-10 00:00:05,21.1
26802,2025-06-10 00:00:07,11.4
879979,2025-06-10 00:00:09,74.3
575610,2025-06-10 00:00:12,52.9
367960,2025-06-10 00:00:12,70.4
836420,2025-06-10 00:00:15,13.5
929328,2025-06-10 00:00:20,12.2
33217,2025-06-10 00:00:22,15.6
785806,2025-06-10 00:00:27,98.5
558893,2025-06-10 00:00:30,68.9
855708,2025-06-10 00:00:40,58.4
567061,2025-06-10 00:00:44,9.3
883920,2025-06-10 00:00:46,66.9
556993,2025-06-10 00:00:46,14.3
862428,2025-06-10 00:00:49,19.7
667360,2025-06-10 00:00:53,93.1
325394,2025-06-10 00:00:53,65.2
486439,2025-06-10 00:00:54,91.8
839903,2025-06-10 00:00:57,38.8
649689,2025-06-10 00:01:02,21.9
514637,2025-06-10 00:01:12,30.0
7752,2025-06-10 00:01:25,22.2
14095,2025-06-10 00:01:26,72.0
439333,2025-06-10 00:01:29,67.2
548734,2025-06-10 00:01:33,23.3
771230,2025-06-10 00:01:43,99.7
327963,2025-06-10 00:01:47,94.4
647495,2025-06-10 00:01:48,52.3
360703,2025-06-10 00:01:58,17.0
752928,2025-06-10 00:01:59,55.3
867730,2025-06-10 00:02:00,85.4
517752,2025-06-10 00:02:04,3.8
612966,2025-06-10 00:02:04,65.0
94184,2025-06-10 00:02:05,9.7
219970,2025-06-10 00:02:06,86.5
576739,2025-06-10 00:02:06,77.7
466369,2025-06-10 00:02:12,55.1
902085,2025-06-10 00:02:13,90.6
688800,2025-06-10 00:02:14,58.3
100139,2025-06-10 00:02:15,50.3
901996,2025-06-10 00:02:16,15.5
664086,2025-06-10 00:02:30,54.7
412660,2025-06-10 00:02:34,90.5
956353,2025-06-10 00:02:34,73.5
882083,2025-06-10 00:02:36,66.4
905723,2025-06-10 00:02:39,65.8
927257,2025-06-10 00:02:41,48.1
909107,2025-06-10 00:02:59,28.8
108312,2025-06-10 00:03:00,84.2
317568,2025-06-10 00:03:02,62.7
290910,2025-06-10 00:03:02,4.0
302634,2025-06-10 00:03:03,23.2
414474,2025-06-10 00:03:13,73.5
6451,2025-06-10 00:03:14,14.2
992860,2025-06-10 00:03:16,36.3
344743,2025-06-10 00:03:22,14.4
121833,2025-06-10 00:03:24,37.2
661785,2025-06-10 00:03:26,43.5
833669,2025-06-10 00:03:26,3.6
610976,2025-06-10 00:03:28,42.2
978739,2025-06-10 00:03:28,24.7
533698,2025-06-10 00:03:29,53.8
543307,2025-06-10 00:03:33,95.0
969435,2025-06-10 00:03:38,48.7
411765,2025-06-10 00:03:41,86.3
736604,2025-06-10 00:03:49,97.2
369773,2025-06-10 00:03:56,22.8
130052,2025-06-10 00:03:59,36.1
191550,2025-06-10 00:04:01,47.4
867341,2025-06-10 00:04:02,60.7
743373,2025-06-10 00:04:06,81.4
889460,2025-06-10 00:04:13,57.0
357702,2025-06-10 00:04:14,2.7
140450,2025-06-10 00:04:15,53.0
994197,2025-06-10 00:04:22,47.6
777591,2025-06-10 00:04:23,87.5
587144,2025-06-10 00:04:26,74.5
752061,2025-06-10 00:04:28,26.7
20093,2025-06-10 00:04:29,14.2
586135,2025-06-10 00:04:29,4.6
712871,2025-06-10 00:04:31,82.8
777674,2025-06-10 00:04:32,2.5
2296,2025-06-10 00:04:35,32.7
914492,2025-06-10 00:04:35,5.2
156744,2025-06-10 00:04:38,90.6
66060,2025-06-10 00:04:40,84.9
647207,2025-06-10 00:04:52,85.7
472961,2025-06-10 00:04:55,13.7
96934,2025-06-10 00:04:56,80.4
744740,2025-06-10 00:05:01,25.9
62251,2025-06-10 00:05:01,60.9
810061,2025-06-10 00:05:01,60.2
430489,2025-06-10 00:05:02,58.9
598197,2025-06-10 00:05:05,82.8
693476,2025-06-10 00:05:09,99.4
961189,2025-06-10 00:05:10,89.8
173116,2025-06-10 00:05:12,62.5
742091,2025-06-10 00:05:14,14.0
640082,2025-06-10 00:05:15,11.6
308483,2025-06-10 00:05:31,41.6
153657,2025-06-10 00:05:32,74.9
385704,2025-06-10 00:05:33,58.9
987833,2025-06-10 00:05:35,86.2
965419,2025-06-10 00:05:39,2.9
964985,2025-06-10 00:05:43,1.3
415090,2025-06-10 00:05:47,76.1
255266,2025-06-10 00:05:50,8.5
446460,2025-06-10 00:05:50,44.7
277315,2025-06-10 00:05:51,49.9
409985,2025-06-10 00:05:54,59.7
102102,2025-06-10 00:06:04,98.0
535822,2025-06-10 00:06:05,13.2
639398,2025-06-10 00:06:16,64.6
297519,2025-06-10 00:06:20,32.7
368697,2025-06-10 00:06:23,79.1
734103,2025-06-10 00:06:27,7.2
848155,2025-06-10 00:06:28,96.7
313402,2025-06-10 00:06:28,42.5
277788,2025-06-10 00:06:28,68.8
547375,2025-06-10 00:06:30,96.4
529699,2025-06-10 00:06:30,45.0
351161,2025-06-10 00:06:38,83.8
166578,2025-06-10 00:06:47,98.1
854287,2025-06-10 00:06:48,67.8
765467,2025-06-10 00:06:50,96.2
318108,2025-06-10 00:06:52,22.3
396816,2025-06-10 00:06:53,27.5
521671,2025-06-10 00:06:54,53.4
938840,2025-06-10 00:06:55,70.8
455267,2025-06-10 00:06:56,65.4
533221,2025-06-10 00:06:56,97.0
785707,2025-06-10 00:06:57,17.4
115788,2025-06-10 00:06:57,88.5
879517,2025-06-10 00:06:58,34.5
53865,2025-06-10 00:07:03,60.1
819627,2025-06-10 00:07:11,90.4
773627,2025-06-10 00:07:19,41.7
805107,2025-06-10 00:07:21,14.5
758537,2025-06-10 00:07:22,16.7
843869,2025-06-10 00:07:27,27.5
224559,2025-06-10 00:07:32,52.5
757806,2025-06-10 00:07:32,83.3
951587,2025-06-10 00:07:33,22.4
747897,2025-06-10 00:07:35,21.3
864352,2025-06-10 00:07:38,50.7
606789,2025-06-10 00:07:44,72.8
838704,2025-06-10 00:07:45,53.2
855564,2025-06-10 00:07:51,32.9
640545,2025-06-10 00:07:54,88.6
404738,2025-06-10 00:07:56,39.1
972614,2025-06-10 00:08:07,78.9
100519,2025-06-10 00:08:07,15.4
547901,2025-06-10 00:08:07,10.3
826501,2025-06-10 00:08:09,77.8
657844,2025-06-10 00:08:11,44.6
913099,2025-06-10 00:08:11,8.9
794572,2025-06-10 00:08:12,8.4
997556,2025-06-10 00:08:15,69.4
174847,2025-06-10 00:08:20,58.9
704419,2025-06-10 00:08:22,95.6
569937,2025-06-10 00:08:27,66.0
145902,2025-06-10 00:08:27,7.6
231246,2025-06-10 00:08:28,29.9
448467,2025-06-10 00:08:30,6.0
882587,2025-06-10 00:08:32,56.3
776479,2025-06-10 00:08:33,95.3
894387,2025-06-10 00:08:35,71.2
200793,2025-06-10 00:08:35,22.5
388195,2025-06-10 00:08:36,43.4
685117,2025-06-10 00:08:37,85.6
21243,2025-06-10 00:08:40,31.0
