,timestamp,value
167394,2025-06-19 00:00:00,38.9
513272,2025-06-19 00:00:05,94.8
706899,2025-06-19 00:00:05,25.0
617652,2025-06-19 00:00:07,17.5
99452,2025-06-19 00:00:08,55.5
848289,2025-06-19 00:00:15,7.0
417459,2025-06-19 00:00:15,57.6
718270,2025-06-19 00:00:23,36.0
599525,2025-06-19 00:00:31,23.4
795181,2025-06-19 00:00:32,4.7
130037,2025-06-19 00:00:33,99.1
314361,2025-06-19 00:00:33,22.9
460465,2025-06-19 00:00:36,38.8
93903,2025-06-19 00:00:38,47.0
389259,2025-06-19 00:00:42,5.3
90546,2025-06-19 00:00:44,48.2
144890,2025-06-19 00:00:46,81.7
663220,2025-06-19 00:00:48,3.2
147748,2025-06-19 00:00:52,11.3
394450,2025-06-19 00:00:52,18.2
287724,2025-06-19 00:00:52,94.4
922973,2025-06-19 00:00:52,23.5
142370,2025-06-19 00:00:53,30.3
273279,2025-06-19 00:00:55,59.3
264450,2025-06-19 00:00:56,99.5
389394,2025-06-19 00:01:10,3.0
338622,2025-06-19 00:01:11,96.1
218740,2025-06-19 00:01:12,15.8
914916,2025-06-19 00:01:16,78.6
976775,2025-06-19 00:01:16,29.9
638677,2025-06-19 00:01:19,62.9
126651,2025-06-19 00:01:24,12.6
901632,2025-06-19 00:01:25,32.9
117027,2025-06-19 00:01:26,41.0
929589,2025-06-19 00:01:34,29.8
490817,2025-06-19 00:01:35,67.9
110287,2025-06-19 00:01:35,40.6
243878,2025-06-19 00:01:43,12.7
742552,2025-06-19 00:01:43,1.3
928049,2025-06-19 00:01:51,94.8
721634,2025-06-19 00:01:53,95.6
868447,2025-06-19 00:01:56,70.5
963566,2025-06-19 00:01:56,58.4
437365,2025-06-19 00:02:00,36.4
88106,2025-06-19 00:02:00,28.1
884412,2025-06-19 00:02:02,90.6
105873,2025-06-19 00:02:03,82.9
779882,2025-06-19 00:02:07,40.7
538217,2025-06-19 00:02:15,74.5
270900,2025-06-19 00:02:19,68.3
117514,2025-06-19 00:02:22,4.1
683753,2025-06-19 00:02:22,47.0
671790,2025-06-19 00:02:22,49.4
69312,2025-06-19 00:02:26,56.9
794974,2025-06-19 00:02:26,84.0
466623,2025-06-19 00:02:27,69.6
80993,2025-06-19 00:02:31,26.8
741075,2025-06-19 00:02:40,81.5
211800,2025-06-19 00:02:43,87.3
479596,2025-06-19 00:02:44,2.3
841168,2025-06-19 00:02:44,84.9
810228,2025-06-19 00:02:45,28.0
391579,2025-06-19 00:02:51,36.6
315847,2025-06-19 00:02:55,24.7
401809,2025-06-19 00:02:56,1.7
9777,2025-06-19 00:02:59,92.1
303782,2025-06-19 00:03:06,24.2
307555,2025-06-19 00:03:07,18.2
525474,2025-06-19 00:03:07,75.8
809667,2025-06-19 00:03:08,88.9
666539,2025-06-19 00:03:13,30.2
671607,2025-06-19 00:03:16,93.6
701249,2025-06-19 00:03:16,87.0
599983,2025-06-19 00:03:17,46.0
909654,2025-06-19 00:03:21,63.1
994997,2025-06-19 00:03:21,82.0
333571,2025-06-19 00:03:22,76.9
728957,2025-06-19 00:03:27,21.2
425571,2025-06-19 00:03:31,89.9
740131,2025-06-19 00:03:42,41.9
159598,2025-06-19 00:03:42,79.9
923949,2025-06-19 00:03:45,10.4
51173,2025-06-19 00:03:48,97.0
176067,2025-06-19 00:03:51,95.1
223999,2025-06-19 00:03:52,83.4
334883,2025-06-19 00:03:59,96.6
65276,2025-06-19 00:04:03,37.1
269211,2025-06-19 00:04:04,32.0
787835,2025-06-19 00:04:05,86.3
294247,2025-06-19 00:04:15,90.1
324041,2025-06-19 00:04:16,72.7
396854,2025-06-19 00:04:18,16.8
25240,2025-06-19 00:04:19,3.3
893453,2025-06-19 00:04:22,75.1
635343,2025-06-19 00:04:23,40.8
732009,2025-06-19 00:04:29,65.4
224100,2025-06-19 00:04:33,60.0
685513,2025-06-19 00:04:42,41.2
719327,2025-06-19 00:04:44,29.2
533063,2025-06-19 00:04:47,39.2
830396,2025-06-19 00:04:48,21.9
311219,2025-06-19 00:04:49,94.5
93744,2025-06-19 00:04:49,5.2
135455,2025-06-19 00:04:53,68.3
348930,2025-06-19 00:05:05,54.9
681441,2025-06-19 00:05:08,6.2
319217,2025-06-19 00:05:11,34.7
454471,2025-06-19 00:05:12,0.8
780358,2025-06-19 00:05:12,24.0
179492,2025-06-19 00:05:19,59.9
271811,2025-06-19 00:05:20,24.3
388715,2025-06-19 00:05:20,87.7
689679,2025-06-19 00:05:25,39.0
948632,2025-06-19 00:05:25,84.9
947254,2025-06-19 00:05:27,67.9
10538,2025-06-19 00:05:39,23.9
511493,2025-06-19 00:05:40,58.1
37294,2025-06-19 00:05:43,55.4
785427,2025-06-19 00:05:46,30.4
962807,2025-06-19 00:05:49,75.4
722662,2025-06-19 00:05:49,14.0
86945,2025-06-19 00:05:51,71.4
282275,2025-06-19 00:05:51,57.7
973971,2025-06-19 00:05:54,89.7
207442,2025-06-19 00:05:56,54.2
131948,2025-06-19 00:05:56,75.8
36728,2025-06-19 00:05:57,97.4
668637,2025-06-19 00:05:58,76.5
955111,2025-06-19 00:05:59,89.6
918979,2025-06-19 00:05:59,20.7
16105,2025-06-19 00:06:00,95.8
713163,2025-06-19 00:06:04,38.6
364901,2025-06-19 00:06:12,62.8
349285,2025-06-19 00:06:24,32.9
788749,2025-06-19 00:06:24,77.3
190780,2025-06-19 00:06:25,59.3
910162,2025-06-19 00:06:26,12.2
842978,2025-06-19 00:06:28,0.7
851685,2025-06-19 00:06:30,54.8
505394,2025-06-19 00:06:32,17.9
91263,2025-06-19 00:06:35,7.2
971643,2025-06-19 00:06:40,97.0
846356,2025-06-19 00:06:42,86.1
410067,2025-06-19 00:06:51,76.6
923619,2025-06-19 00:06:56,77.7
839825,2025-06-19 00:06:57,15.4
279535,2025-06-19 00:07:00,5.6
950481,2025-06-19 00:07:02,88.9
541997,2025-06-19 00:07:04,61.5
545530,2025-06-19 00:07:04,13.5
521641,2025-06-19 00:07:05,31.3
702242,2025-06-19 00:07:08,75.9
410994,2025-06-19 00:07:16,72.6
655189,2025-06-19 00:07:17,29.2
77723,2025-06-19 00:07:19,96.4
185772,2025-06-19 00:07:30,2.4
41570,2025-06-19 00:07:32,3.6
672340,2025-06-19 00:07:35,86.6
942076,2025-06-19 00:07:37,31.1
787556,2025-06-19 00:07:40,52.5
641132,2025-06-19 00:07:41,70.5
176449,2025-06-19 00:07:41,72.1
752806,2025-06-19 00:07:43,10.3
463322,2025-06-19 00:07:43,98.1
284271,2025-06-19 00:07:46,57.7
432470,2025-06-19 00:07:47,15.0
307950,2025-06-19 00:07:49,8.3
53482,2025-06-19 00:07:51,94.6
743989,2025-06-19 00:07:51,91.5
469667,2025-06-19 00:07:56,75.9
965876,2025-06-19 00:07:57,51.1
203341,2025-06-19 00:07:59,20.1
223927,2025-06-19 00:07:59,79.8
970967,2025-06-19 00:08:02,59.7
821176,2025-06-19 00:08:08,65.5
632376,2025-06-19 00:08:10,65.1
199450,2025-06-19 00:08:19,35.2
82377,2025-06-19 00:08:19,69.5
408853,2025-06-19 00:08:22,27.5
447478,2025-06-19 00:08:24,59.8
8648,2025-06-19 00:08:26,91.0
709906,2025-06-19 00:08:28,50.4
722328,2025-06-19 00:08:30,79.8
488223,2025-06-19 00:08:33,85.2
996822,2025-06-19 00:08:33,17.2
735101,2025-06-19 00:08:33,29.8
368910,2025-06-19 00:08:39,87.5
845652,2025-06-19 00:08:42,61.2
749397,2025-06-19 00:08:43,79.6
452139,2025-06-19 00:08:45,24.6
620448,2025-06-19 00:08:48,52.4
866356,2025-06-19 00:08:51,41.5
95340,2025-06-19 00:08:51,33.0
801206,2025-06-19 00:08:58,59.6
988136,2025-06-19 00:09:00,81.2
598865,2025-06-19 00:09:07,99.1
986611,2025-06-19 00:09:09,91.8
115791,2025-06-19 00:09:09,52.5
391654,2025-06-19 00:09:10,17.6
306258,2025-06-19 00:09:26,51.3
744094,2025-06-19 00:09:28,43.8
220374,2025-06-19 00:09:28,33.7
275217,2025-06-19 00:09:30,30.1
788286,2025-06-19 00:09:35,47.3
316403,2025-06-19 00:09:37,15.4
684998,2025-06-19 00:09:38,66.1
66649,2025-06-19 00:09:41,22.5
839740,2025-06-19 00:09:42,98.3
714167,2025-06-19 00:09:50,42.1
790211,2025-06-19 00:09:50,80.5
276745,2025-06-19 00:09:51,58.3
428955,2025-06-19 00:09:53,85.3
376556,2025-06-19 00:09:58,5.1
664696,2025-06-19 00:10:02,15.3
462253,2025-06-19 00:10:05,2.5
832604,2025-06-19 00:10:08,14.6
721332,2025-06-19 00:10:10,72.1
419909,2025-06-19 00:10:13,98.0
320212,2025-06-19 00:10:15,2.2
396635,2025-06-19 00:10:24,91.7
875888,2025-06-19 00:10:24,46.5
866945,2025-06-19 00:10:25,57.6
576539,2025-06-19 00:10:26,94.8
372772,2025-06-19 00:10:27,37.9
628791,2025-06-19 00:10:27,97.6
576277,2025-06-19 00:10:29,41.3
786943,2025-06-19 00:10:33,73.6
257109,2025-06-19 00:10:34,69.9
56771,2025-06-19 00:10:35,52.0
537627,2025-06-19 00:10:36,98.8
787069,2025-06-19 00:10:37,70.4
992026,2025-06-19 00:10:39,31.2
607098,2025-06-19 00:10:39,18.0
560505,2025-06-19 00:10:46,88.6
860066,2025-06-19 00:10:47,30.5
505008,2025-06-19 00:10:50,3.8
100746,2025-06-19 00:10:54,66.4
918917,2025-06-19 00:10:55,14.9
264360,2025-06-19 00:11:09,60.7
453298,2025-06-19 00:11:10,32.8
455083,2025-06-19 00:11:27,88.6
501424,2025-06-19 00:11:28,62.3
986366,2025-06-19 00:11:30,66.1
572707,2025-06-19 00:11:41,41.0
723260,2025-06-19 00:11:41,29.7
351180,2025-06-19 00:11:43,1.1
355074,2025-06-19 00:11:44,31.1
68407,2025-06-19 00:11:45,31.2
365342,2025-06-19 00:11:46,77.6
210372,2025-06-19 00:11:53,73.5
169552,2025-06-19 00:11:57,99.8
445673,2025-06-19 00:12:01,24.7
874765,2025-06-19 00:12:01,66.4
773400,2025-06-19 00:12:03,22.6
196722,2025-06-19 00:12:05,10.1
840157,2025-06-19 00:12:12,93.8
848395,2025-06-19 00:12:13,7.1
106066,2025-06-19 00:12:14,59.4
426401,2025-06-19 00:12:16,53.7
257269,2025-06-19 00:12:32,67.2
179765,2025-06-19 00:12:34,98.6
263247,2025-06-19 00:12:35,80.5
740447,2025-06-19 00:12:42,37.9
484472,2025-06-19 00:12:44,24.6
275282,2025-06-19 00:12:46,95.3
889159,2025-06-19 00:12:50,21.4
942476,2025-06-19 00:13:02,17.6
947283,2025-06-19 00:13:02,55.5
122905,2025-06-19 00:13:12,18.6
159848,2025-06-19 00:13:12,90.2
670856,2025-06-19 00:13:18,1.5
529525,2025-06-19 00:13:20,63.3
480528,2025-06-19 00:13:25,63.2
93280,2025-06-19 00:13:25,70.6
833351,2025-06-19 00:13:27,36.4
430319,2025-06-19 00:13:28,59.6
175366,2025-06-19 00:13:31,56.0
591375,2025-06-19 00:13:33,99.4
133872,2025-06-19 00:13:34,8.7
999533,2025-06-19 00:13:46,7.6
526799,2025-06-19 00:13:51,61.6
570369,2025-06-19 00:13:55,65.1
128838,2025-06-19 00:14:00,77.0
427998,2025-06-19 00:14:03,19.0
79706,2025-06-19 00:14:04,35.7
302361,2025-06-19 00:14:07,60.4
851892,2025-06-19 00:14:09,14.2
507552,2025-06-19 00:14:11,38.3
716412,2025-06-19 00:14:12,60.3
655153,2025-06-19 00:14:12,10.5
424097,2025-06-19 00:14:15,48.8
757630,2025-06-19 00:14:16,32.3
456046,2025-06-19 00:14:19,38.1
661031,2025-06-19 00:14:21,68.6
676890,2025-06-19 00:14:23,37.2
630993,2025-06-19 00:14:24,57.5
683006,2025-06-19 00:14:27,17.7
168991,2025-06-19 00:14:28,58.8
30053,2025-06-19 00:14:35,18.8
263839,2025-06-19 00:14:44,81.3
535082,2025-06-19 00:14:49,37.1
871066,2025-06-19 00:14:52,82.1
203006,2025-06-19 00:14:57,52.6
447001,2025-06-19 00:15:02,73.9
300010,2025-06-19 00:15:08,27.4
192014,2025-06-19 00:15:10,47.1
411903,2025-06-19 00:15:18,36.6
813351,2025-06-19 00:15:21,55.3
966479,2025-06-19 00:15:21,69.0
773791,2025-06-19 00:15:21,14.0
509114,2025-06-19 00:15:21,17.6
125074,2025-06-19 00:15:22,86.9
739869,2025-06-19 00:15:29,65.8
252449,2025-06-19 00:15:37,5.5
619806,2025-06-19 00:15:37,62.5
175359,2025-06-19 00:15:38,23.0
37848,2025-06-19 00:15:40,72.5
264255,2025-06-19 00:15:43,15.6
266066,2025-06-19 00:15:46,59.8
125391,2025-06-19 00:15:47,78.3
454494,2025-06-19 00:15:47,50.1
21350,2025-06-19 00:15:49,57.2
295559,2025-06-19 00:16:01,79.8
746746,2025-06-19 00:16:03,38.4
572598,2025-06-19 00:16:03,75.1
81592,2025-06-19 00:16:03,75.2
280398,2025-06-19 00:16:05,89.7
97504,2025-06-19 00:16:06,85.8
720467,2025-06-19 00:16:09,48.7
509683,2025-06-19 00:16:14,85.4
11854,2025-06-19 00:16:17,39.7
593059,2025-06-19 00:16:18,47.0
549957,2025-06-19 00:16:26,42.7
692491,2025-06-19 00:16:27,56.0
4796,2025-06-19 00:16:29,92.6
918612,2025-06-19 00:16:32,0.3
849231,2025-06-19 00:16:37,97.6
726964,2025-06-19 00:16:42,25.3
202518,2025-06-19 00:16:43,14.2
591619,2025-06-19 00:16:46,49.1
852782,2025-06-19 00:16:46,48.6
572489,2025-06-19 00:16:49,6.3
82302,2025-06-19 00:16:50,80.3
525163,2025-06-19 00:16:50,30.9
97921,2025-06-19 00:16:51,26.6
926923,2025-06-19 00:16:54,62.5
694784,2025-06-19 00:16:55,7.7
485716,2025-06-19 00:16:57,52.5
17112,2025-06-19 00:17:03,29.5
5482,2025-06-19 00:17:05,65.1
312970,2025-06-19 00:17:07,98.4
369658,2025-06-19 00:17:11,71.1
286273,2025-06-19 00:17:11,31.4
439421,2025-06-19 00:17:14,77.3
942006,2025-06-19 00:17:19,21.6
114419,2025-06-19 00:17:25,24.5
801342,2025-06-19 00:17:37,61.4
258224,2025-06-19 00:17:39,57.6
762088,2025-06-19 00:17:42,3.5
117975,2025-06-19 00:17:44,56.6
537284,2025-06-19 00:17:44,10.2
21894,2025-06-19 00:17:49,68.4
942802,2025-06-19 00:17:53,51.3
267302,2025-06-19 00:17:55,15.8
576199,2025-06-19 00:17:56,66.4
906959,2025-06-19 00:17:59,69.8
417802,2025-06-19 00:18:01,84.9
164400,2025-06-19 00:18:09,4.0
135824,2025-06-19 00:18:09,70.1
973192,2025-06-19 00:18:13,79.6
406256,2025-06-19 00:18:20,71.3
857137,2025-06-19 00:18:25,0.4
491287,2025-06-19 00:18:25,58.4
888008,2025-06-19 00:18:29,74.3
641495,2025-06-19 00:18:31,42.2
929921,2025-06-19 00:18:34,64.4
555543,2025-06-19 00:18:38,24.4
305835,2025-06-19 00:18:40,21.9
70762,2025-06-19 00:18:43,80.7
772813,2025-06-19 00:18:45,14.4
170062,2025-06-19 00:18:48,6.0
344381,2025-06-19 00:18:55,80.0
866481,2025-06-19 00:18:59,20.4
351706,2025-06-19 00:19:00,5.5
145215,2025-06-19 00:19:02,14.0
619353,2025-06-19 00:19:03,92.5
694323,2025-06-19 00:19:10,28.2
773211,2025-06-19 00:19:15,83.3
846497,2025-06-19 00:19:19,51.0
998619,2025-06-19 00:19:26,58.6
622428,2025-06-19 00:19:28,66.3
300705,2025-06-19 00:19:30,97.6
523872,2025-06-19 00:19:31,32.7
488929,2025-06-19 00:19:31,6.8
135984,2025-06-19 00:19:34,75.8
569457,2025-06-19 00:19:34,97.8
343545,2025-06-19 00:19:38,96.4
945496,2025-06-19 00:19:41,16.5
642887,2025-06-19 00:19:47,31.7
774971,2025-06-19 00:19:50,49.7
860932,2025-06-19 00:19:50,55.4
725874,2025-06-19 00:19:53,9.5
924084,2025-06-19 00:19:53,88.3
938889,2025-06-19 00:19:53,32.9
854830,2025-06-19 00:19:57,98.5
868473,2025-06-19 00:19:58,86.3
363973,2025-06-19 00:20:02,45.2
65474,2025-06-19 00:20:02,46.7
207842,2025-06-19 00:20:04,26.3
847090,2025-06-19 00:20:10,57.2
454928,2025-06-19 00:20:11,36.3
75009,2025-06-19 00:20:12,51.5
749717,2025-06-19 00:20:17,90.5
426414,2025-06-19 00:20:22,14.1
374896,2025-06-19 00:20:22,13.0
407724,2025-06-19 00:20:25,86.5
945114,2025-06-19 00:20:26,13.5
409682,2025-06-19 00:20:28,56.4
981113,2025-06-19 00:20:35,23.7
454987,2025-06-19 00:20:36,66.6
703760,2025-06-19 00:20:38,10.7
988363,2025-06-19 00:20:45,83.7
982437,2025-06-19 00:20:47,32.0
446152,2025-06-19 00:20:48,4.4
72090,2025-06-19 00:20:51,42.4
802318,2025-06-19 00:20:52,31.9
233848,2025-06-19 00:20:53,20.2
853631,2025-06-19 00:21:00,27.3
127012,2025-06-19 00:21:01,96.2
59655,2025-06-19 00:21:01,22.7
65729,2025-06-19 00:21:02,90.4
790733,2025-06-19 00:21:03,33.1
438702,2025-06-19 00:21:05,28.1
498040,2025-06-19 00:21:07,51.4
344542,2025-06-19 00:21:15,18.4
283288,2025-06-19 00:21:17,22.5
895547,2025-06-19 00:21:19,98.7
158161,2025-06-19 00:21:20,64.5
505111,2025-06-19 00:21:21,7.1
504104,2025-06-19 00:21:22,40.9
187351,2025-06-19 00:21:23,82.6
38476,2025-06-19 00:21:24,10.9
275782,2025-06-19 00:21:27,38.3
171156,2025-06-19 00:21:31,38.2
664605,2025-06-19 00:21:35,38.5
224060,2025-06-19 00:21:42,6.9
545972,2025-06-19 00:21:42,40.4
90085,2025-06-19 00:21:43,9.9
585750,2025-06-19 00:21:47,77.7
534609,2025-06-19 00:21:47,20.7
297407,2025-06-19 00:21:52,71.8
762141,2025-06-19 00:21:55,34.2
100306,2025-06-19 00:21:55,3.8
406211,2025-06-19 00:21:58,55.8
802550,2025-06-19 00:22:29,65.2
645163,2025-06-19 00:22:31,88.1
697099,2025-06-19 00:22:33,6.7
547819,2025-06-19 00:22:47,23.0
400088,2025-06-19 00:22:49,28.7
403131,2025-06-19 00:22:50,67.9
745185,2025-06-19 00:22:53,94.0
784091,2025-06-19 00:22:56,6.0
293486,2025-06-19 00:22:57,70.7
84092,2025-06-19 00:23:00,77.1
724645,2025-06-19 00:23:01,38.0
354133,2025-06-19 00:23:01,52.3
914077,2025-06-19 00:23:02,32.6
747819,2025-06-19 00:23:04,12.4
251224,2025-06-19 00:23:08,40.9
504451,2025-06-19 00:23:09,14.3
893353,2025-06-19 00:23:10,9.3
25095,2025-06-19 00:23:14,30.3
119185,2025-06-19 00:23:18,22.1
785130,2025-06-19 00:23:18,25.5
877701,2025-06-19 00:23:18,77.0
306844,2025-06-19 00:23:22,71.6
996836,2025-06-19 00:23:24,72.0
928819,2025-06-19 00:23:26,51.0
691736,2025-06-19 00:23:41,71.5
380904,2025-06-19 00:24:04,30.2
771492,2025-06-19 00:24:04,32.0
42900,2025-06-19 00:24:06,56.0
310947,2025-06-19 00:24:09,17.8
660029,2025-06-19 00:24:09,45.5
624776,2025-06-19 00:24:12,15.4
192709,2025-06-19 00:24:15,38.7
290299,2025-06-19 00:24:17,67.4
348456,2025-06-19 00:24:22,59.6
564195,2025-06-19 00:24:22,58.9
354290,2025-06-19 00:24:22,22.9
88864,2025-06-19 00:24:25,70.5
279922,2025-06-19 00:24:26,32.3
131874,2025-06-19 00:24:28,62.5
826774,2025-06-19 00:24:40,94.1
462659,2025-06-19 00:24:45,67.1
227866,2025-06-19 00:24:45,38.2
587539,2025-06-19 00:24:45,80.0
863163,2025-06-19 00:24:51,16.3
411915,2025-06-19 00:24:54,58.9
74667,2025-06-19 00:25:02,47.7
809126,2025-06-19 00:25:09,5.1
470016,2025-06-19 00:25:16,67.8
424432,2025-06-19 00:25:17,38.1
566898,2025-06-19 00:25:19,81.6
750465,2025-06-19 00:25:19,52.6
414287,2025-06-19 00:25:23,69.8
107386,2025-06-19 00:25:24,60.2
126044,2025-06-19 00:25:24,78.0
370797,2025-06-19 00:25:24,13.1
567045,2025-06-19 00:25:26,49.3
836925,2025-06-19 00:25:29,0.9
865871,2025-06-19 00:25:30,26.3
196893,2025-06-19 00:25:32,89.8
184223,2025-06-19 00:25:41,38.3
439223,2025-06-19 00:25:42,82.3
351193,2025-06-19 00:25:45,42.1
608617,2025-06-19 00:25:51,1.0
404720,2025-06-19 00:25:57,70.3
895698,2025-06-19 00:25:59,15.4
354968,2025-06-19 00:26:02,52.3
727785,2025-06-19 00:26:04,93.8
593028,2025-06-19 00:26:06,94.3
198435,2025-06-19 00:26:08,87.8
